,scale,latency,force_penalty,time_score
0,1.0,2.0,1.2038204287767988,52.0
1,1.0,5.0,0.8168494839566143,41.75
2,2.0,2.0,1.5253270021216516,36.0
3,2.0,5.0,0.8264730751856402,54.0
4,3.0,2.0,0.9018570347082452,28.166666666666668
5,3.0,5.0,1.2211753033526997,46.666666666666664
6,4.0,2.0,1.3150003200108298,33.333333333333336
7,4.0,5.0,1.3603935177762492,54.0
