time,ins_x,ins_y,click
1.52587890625e-05,1106.400000000004,419.40000000000066,True
0.0052831172943115234,1106.400000000004,419.40000000000066,False
0.016559600830078125,1106.400000000004,419.40000000000066,False
0.027189970016479492,1106.400000000004,419.40000000000066,False
0.038400888442993164,1106.400000000004,419.40000000000066,False
0.04960775375366211,1106.400000000004,419.40000000000066,False
0.0600132942199707,1106.400000000004,419.40000000000066,False
0.0703282356262207,1106.400000000004,419.40000000000066,False
0.08103728294372559,1106.400000000004,419.40000000000066,False
0.0922689437866211,1106.400000000004,419.40000000000066,False
0.10361456871032715,1106.400000000004,419.40000000000066,False
0.11401772499084473,1106.400000000004,419.40000000000066,False
0.12444090843200684,1106.400000000004,419.40000000000066,False
0.1349635124206543,1106.400000000004,419.40000000000066,False
0.14583468437194824,1106.400000000004,419.40000000000066,False
0.15650272369384766,1107.200000000004,419.40000000000066,False
0.1673269271850586,1109.600000000004,419.40000000000066,False
0.1786346435546875,1118.400000000004,421.0000000000007,False
0.18975377082824707,1125.600000000004,422.6000000000007,False
0.2009744644165039,1132.800000000004,424.2000000000007,False
0.21325230598449707,1147.2000000000041,425.80000000000075,False
0.2239246368408203,1153.6000000000042,427.4000000000008,False
0.23534202575683594,1160.0000000000043,428.2000000000008,False
0.2462451457977295,1169.6000000000042,429.8000000000008,False
0.256786584854126,1174.4000000000042,429.8000000000008,False
0.2676849365234375,1178.4000000000042,430.6000000000008,False
0.2788267135620117,1181.6000000000042,430.6000000000008,False
0.29009437561035156,1181.6000000000042,430.6000000000008,False
0.3021240234375,1185.6000000000042,431.40000000000083,False
0.31264328956604004,1187.2000000000041,432.20000000000084,False
0.32370495796203613,1188.800000000004,433.00000000000085,False
0.33477163314819336,1191.2000000000041,433.80000000000086,False
0.34578633308410645,1192.000000000004,435.4000000000009,False
0.3578011989593506,1194.4000000000042,436.2000000000009,False
0.368302583694458,1196.8000000000043,437.8000000000009,False
0.3795332908630371,1198.4000000000042,439.40000000000094,False
0.39037060737609863,1200.000000000004,441.00000000000097,False
0.400768518447876,1202.4000000000042,441.800000000001,False
0.4116497039794922,1205.6000000000042,444.20000000000095,False
0.42248082160949707,1208.0000000000043,445.800000000001,False
0.433072566986084,1210.4000000000044,446.600000000001,False
0.4438145160675049,1212.8000000000045,448.200000000001,False
0.45447683334350586,1219.2000000000046,450.600000000001,False
0.4655318260192871,1222.4000000000046,451.400000000001,False
0.476146936416626,1225.6000000000047,452.200000000001,False
0.4870576858520508,1230.4000000000046,453.80000000000103,False
0.49825000762939453,1232.8000000000047,455.40000000000106,False
0.5090999603271484,1235.2000000000048,456.20000000000107,False
0.5196764469146729,1238.4000000000049,457.8000000000011,False
0.5306649208068848,1239.2000000000048,459.4000000000011,False
0.5416710376739502,1240.0000000000048,459.4000000000011,False
0.5519976615905762,1241.6000000000047,460.2000000000011,False
0.562288761138916,1243.2000000000046,461.80000000000115,False
0.5733749866485596,1246.4000000000046,462.60000000000116,False
0.5845000743865967,1248.0000000000045,463.40000000000117,False
0.5953853130340576,1249.6000000000045,464.2000000000012,False
0.6058647632598877,1251.2000000000044,465.0000000000012,False
0.6169033050537109,1252.0000000000043,465.8000000000012,False
0.627638578414917,1252.8000000000043,465.8000000000012,False
0.6385147571563721,1252.8000000000043,466.6000000000012,False
0.6491847038269043,1253.6000000000042,466.6000000000012,False
0.6598846912384033,1253.6000000000042,466.6000000000012,False
0.6711297035217285,1253.6000000000042,467.4000000000012,False
0.6819484233856201,1254.4000000000042,467.4000000000012,False
0.6929283142089844,1255.2000000000041,469.00000000000125,False
0.7044575214385986,1258.4000000000042,469.80000000000126,False
0.715505838394165,1260.8000000000043,469.80000000000126,False
0.7266643047332764,1262.4000000000042,470.6000000000013,False
0.7378785610198975,1264.8000000000043,471.4000000000013,False
0.7489891052246094,1268.8000000000043,473.0000000000013,False
0.7592427730560303,1272.0000000000043,473.8000000000013,False
0.7701117992401123,1275.2000000000044,474.60000000000133,False
0.7808613777160645,1278.4000000000044,475.40000000000134,False
0.792238712310791,1280.8000000000045,476.20000000000135,False
0.8032598495483398,1284.8000000000045,477.8000000000014,False
0.8148322105407715,1286.4000000000044,477.8000000000014,False
0.8261940479278564,1288.0000000000043,478.6000000000014,False
0.8374621868133545,1290.4000000000044,478.6000000000014,False
0.8478047847747803,1292.0000000000043,479.4000000000014,False
0.8589763641357422,1293.6000000000042,479.4000000000014,False
0.8693921566009521,1294.4000000000042,480.2000000000014,False
0.8806722164154053,1294.4000000000042,480.2000000000014,False
0.891120433807373,1295.2000000000041,480.2000000000014,False
0.9018690586090088,1295.2000000000041,481.0000000000014,False
0.9124166965484619,1296.000000000004,481.0000000000014,False
0.9232938289642334,1296.000000000004,481.80000000000143,False
0.9339065551757812,1296.800000000004,481.80000000000143,False
0.9448883533477783,1297.600000000004,481.80000000000143,False
0.9556212425231934,1299.200000000004,482.60000000000144,False
0.9663586616516113,1300.8000000000038,482.60000000000144,False
0.9767050743103027,1303.200000000004,482.60000000000144,False
0.9871814250946045,1304.8000000000038,483.40000000000146,False
0.9977047443389893,1306.4000000000037,483.40000000000146,False
1.0086698532104492,1308.8000000000038,484.20000000000147,False
1.0190322399139404,1310.4000000000037,484.20000000000147,False
1.0304296016693115,1312.0000000000036,484.20000000000147,False
1.0412476062774658,1313.6000000000035,484.20000000000147,False
1.052372694015503,1315.2000000000035,484.20000000000147,False
1.063509464263916,1316.8000000000034,484.20000000000147,False
1.0746338367462158,1317.6000000000033,485.0000000000015,False
1.0857062339782715,1319.2000000000032,485.0000000000015,False
1.0974268913269043,1320.0000000000032,485.0000000000015,False
1.108468770980835,1320.0000000000032,485.0000000000015,False
1.1198065280914307,1320.0000000000032,485.0000000000015,False
1.1305363178253174,1320.8000000000031,485.0000000000015,False
1.1415305137634277,1321.600000000003,485.0000000000015,False
1.1520562171936035,1322.400000000003,485.0000000000015,False
1.162677526473999,1323.200000000003,485.0000000000015,False
1.1735196113586426,1324.000000000003,485.0000000000015,False
1.1846766471862793,1326.400000000003,484.20000000000147,False
