time,time,ins_x,ins_y,d1,d2,d3,d4,click
58,0.5826675891876221,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
59,0.592897891998291,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
60,0.6034603118896484,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
61,0.6120214462280273,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
62,0.6231451034545898,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
63,0.6339669227600098,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
64,0.6430432796478271,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
65,0.6534664630889893,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
66,0.6630959510803223,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
67,0.6744480133056641,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
68,0.6835575103759766,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
69,0.6939432621002197,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
70,0.7019329071044922,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
71,0.7114222049713135,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
72,0.7190520763397217,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
73,0.729703426361084,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
74,0.7388331890106201,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
75,0.7499175071716309,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
76,0.7590909004211426,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
77,0.770021915435791,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
78,0.778179407119751,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
79,0.7891597747802734,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
80,0.7975783348083496,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
81,0.8071489334106445,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
82,0.8171219825744629,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
83,0.828291654586792,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
84,0.8378667831420898,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
85,0.8477840423583984,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
86,0.8565287590026855,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
87,0.8676745891571045,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
88,0.877058744430542,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
89,0.8872079849243164,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
90,0.895960807800293,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
91,0.907367467880249,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
92,0.9171268939971924,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
93,0.9271955490112305,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
94,0.9347431659698486,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
95,0.9437487125396729,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
96,0.9517881870269775,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
97,0.9610776901245117,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
98,0.9701263904571533,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
99,0.9801502227783203,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
100,0.9897096157073975,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
101,1.0006492137908936,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
102,1.01417875289917,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
103,1.022902488708496,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
104,1.0312631130218506,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
105,1.041175127029419,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
106,1.0497710704803467,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
107,1.059131383895874,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
108,1.0671813488006592,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
109,1.0765326023101807,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
110,1.0833001136779785,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
111,1.0925700664520264,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
112,1.1009190082550049,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
113,1.1100122928619385,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
114,1.1170179843902588,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
115,1.1253902912139893,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
116,1.1324150562286377,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
117,1.141298532485962,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
118,1.1486577987670898,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
119,1.1573677062988281,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
120,1.1645469665527344,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
121,1.1734306812286377,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
122,1.1803984642028809,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
123,1.1890146732330322,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
124,1.1962735652923584,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
125,1.2044198513031006,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
126,1.212578535079956,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
127,1.2200837135314941,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
128,1.2289767265319824,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
129,1.236445426940918,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
130,1.2453656196594238,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
131,1.25282621383667,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
132,1.2631826400756836,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
133,1.2704250812530518,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
134,1.2790446281433105,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
135,1.2865486145019531,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
136,1.2949364185333252,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
137,1.3019182682037354,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
138,1.3105382919311523,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
139,1.317812204360962,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
140,1.3261659145355225,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
141,1.3333849906921387,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
142,1.342036247253418,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
143,1.349564552307129,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
144,1.3589167594909668,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
145,1.366396427154541,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
146,1.3752782344818115,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
147,1.3822987079620361,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
148,1.391129732131958,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
149,1.3981366157531738,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
150,1.406351089477539,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
151,1.4140112400054932,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
152,1.4224188327789307,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
153,1.4294097423553467,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
154,1.4383597373962402,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
155,1.4457998275756836,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
156,1.4544289112091064,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
157,1.4621284008026123,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
158,1.4707977771759033,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
159,1.4784634113311768,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
160,1.4874122142791748,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
161,1.4978358745574951,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
162,1.506253719329834,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
163,1.5137054920196533,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
164,1.5220844745635986,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
165,1.529080867767334,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
166,1.5376756191253662,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
167,1.5444786548614502,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
168,1.55232834815979,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
169,1.5589804649353027,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
170,1.5677080154418945,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
171,1.5749173164367676,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
172,1.583627700805664,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
173,1.5906572341918945,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
174,1.5991065502166748,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
175,1.606180191040039,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
176,1.6146595478057861,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
177,1.6218411922454834,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
178,1.6307036876678467,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
179,1.638230323791504,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
180,1.6470544338226318,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
181,1.6546969413757324,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
182,1.6636998653411865,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
183,1.671189785003662,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
184,1.6797797679901123,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
185,1.6879711151123047,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
186,1.6967542171478271,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
187,1.7042176723480225,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
188,1.712547779083252,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
189,1.71974778175354,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
190,1.7284259796142578,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
191,1.7359015941619873,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
192,1.7442927360534668,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
193,1.7518033981323242,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
194,1.760643482208252,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
195,1.7676887512207031,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
196,1.7760250568389893,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
197,1.7832000255584717,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
198,1.7914376258850098,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
199,1.7990262508392334,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
200,1.8078603744506836,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
201,1.8152036666870117,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
202,1.8242323398590088,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
203,1.8318016529083252,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
204,1.8400273323059082,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
205,1.8471646308898926,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
206,1.855349063873291,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
207,1.8627128601074219,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
208,1.8717763423919678,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
209,1.879288673400879,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
210,1.8880748748779297,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
211,1.8956689834594727,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
212,1.904482364654541,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
213,1.9115478992462158,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
214,1.9201605319976807,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
215,1.9270386695861816,1216.0,445.0,185.68786290667646,69.2600399153986,158.08526927314222,251.5654684021534,False
216,1.9358365535736084,1216.0,446.0,184.86822564407308,69.86041490794405,158.5182492088735,250.6464240076835,False
217,1.9427590370178223,1215.0,447.0,183.47548833647818,71.2618857230344,159.8546352720632,249.33336397954844,False
218,1.9515917301177979,1215.0,447.0,183.47548833647818,71.2618857230344,159.8546352720632,249.33336397954844,False
219,1.9586644172668457,1213.0,451.0,179.05250514647955,75.30513138055882,163.42768593959016,244.86937210538244,False
220,1.967162847518921,1211.0,452.0,177.08616296123552,77.49126364695044,165.66370674327047,243.16981200567787,False
221,1.9743754863739014,1210.0,454.0,174.87361579664824,79.52483366421706,167.46646168329585,240.93878677340402,False
222,1.982839584350586,1209.0,455.0,173.48134040672775,80.93193408670098,168.81494268707561,239.63095688445264,False
223,1.9898648262023926,1208.0,456.0,172.08942279186184,82.33927823770885,170.1644908908978,238.32434206953542,False
224,1.99863600730896,1208.0,456.0,172.08942279186184,82.33927823770885,170.1644908908978,238.32434206953542,False
225,2.0058846473693848,1207.0,459.0,169.05715083437286,85.032843128138,172.45749907744104,235.16989284192962,False
226,2.014463186264038,1206.0,460.0,167.66429022232825,86.4428319535359,173.81328508995912,233.86400968255717,False
227,2.021451711654663,1205.0,462.0,165.45267179836532,88.50800203296566,175.65195737755354,231.634014181351,False
228,2.02997088432312,1205.0,462.0,165.45267179836532,88.50800203296566,175.65195737755354,231.634014181351,False
229,2.0379831790924072,1203.0,465.0,161.84824052858679,91.99319777722906,178.86204536761338,228.1003168613494,False
230,2.0463786125183105,1202.0,466.0,160.45512434858693,93.40517770965967,180.22513797693156,226.7978198258672,False
231,2.0537664890289307,1201.0,468.0,158.24386028905187,95.48733136229805,182.0869364221566,224.56890385520802,False
232,2.0622522830963135,1201.0,468.0,158.24386028905187,95.48733136229805,182.0869364221566,224.56890385520802,False
233,2.0700273513793945,1199.0,470.0,155.45773462334836,98.31270529325676,184.82042794843363,221.96888437293802,False
234,2.0800580978393555,1199.0,470.0,155.45773462334836,98.31270529325676,184.82042794843363,221.96888437293802,False
235,2.0882816314697266,1198.0,471.0,154.06524988375742,99.72545717002994,186.18823720299835,220.67098167925312,False
236,2.0980706214904785,1198.0,471.0,154.06524988375742,99.72545717002994,186.18823720299835,220.67098167925312,False
237,2.1074278354644775,1197.0,472.0,152.67316460094037,101.13824990311132,187.5567347723824,219.3745169357731,False
238,2.115659236907959,1197.0,472.0,152.67316460094037,101.13824990311132,187.5567347723824,219.3745169357731,False
239,2.1255786418914795,1196.0,474.0,150.46051833862035,103.22910840060764,189.4362183302873,217.14769209403755,False
240,2.1335127353668213,1196.0,475.0,149.64172546674794,103.91233450948876,189.95042454905158,216.21647753400185,False
241,2.143186330795288,1195.0,476.0,148.2485749280133,105.32593246159566,191.32337251910118,214.92105918855432,False
242,2.150825023651123,1194.0,477.0,146.85582704035954,106.73954672283995,192.69691735417197,213.62714763870392,False
243,2.1599724292755127,1194.0,477.0,146.85582704035954,106.73954672283995,192.69691735417197,213.62714763870392,False
244,2.1678929328918457,1193.0,478.0,145.4634933693991,108.15317665371671,194.07104638126322,212.3347704304859,False
245,2.1762897968292236,1193.0,478.0,145.4634933693991,108.15317665371671,194.07104638126322,212.3347704304859,False
246,2.1842846870422363,1192.0,480.0,143.25117902722366,110.256123857182,195.96969944438067,210.10948630352289,False
247,2.1926567554473877,1192.0,480.0,143.25117902722366,110.256123857182,195.96969944438067,210.10948630352289,False
248,2.2006142139434814,1192.0,481.0,142.43306749006337,110.95015678239372,196.4973436751895,209.17562288702496,False
249,2.2090229988098145,1192.0,481.0,142.43306749006337,110.95015678239372,196.4973436751895,209.17562288702496,False
250,2.216991901397705,1191.0,483.0,140.22286227320214,113.06299358215291,198.40805963520742,206.95019379342943,False
251,2.225966691970825,1190.0,485.0,138.01349025928548,115.18048335320597,200.3255105696988,204.72499654927617,False
252,2.2334015369415283,1190.0,485.0,138.01349025928548,115.18048335320597,200.3255105696988,204.72499654927617,False
253,2.2417612075805664,1188.0,487.0,135.2246701922113,118.00890354911193,203.08926204121713,202.14677158722623,False
254,2.2493011951446533,1187.0,488.0,133.83088356621403,119.42311377014218,204.47180109287436,200.86018467744358,False
255,2.258239507675171,1187.0,488.0,133.83088356621403,119.42311377014218,204.47180109287436,200.86018467744358,False
256,2.265878915786743,1187.0,488.0,133.83088356621403,119.42311377014218,204.47180109287436,200.86018467744358,False
257,2.2756223678588867,1185.0,492.0,129.4111671187401,123.67087999200433,208.33583838545144,196.41460432102042,False
258,2.284130096435547,1184.0,494.0,127.20268300824064,125.80059533132957,210.27689747704434,194.19227145163669,False
