,latency,scale,effective_difficulty,avg_movement_time,throughput,avg_target_error,avg_movement_speed,effective_width,effective_distance,avg_osd,target_error_rate,avg_translation_efficiency,num_clutches
0,0.0,1.0,3.65798216242836,1.0958075523376465,3.3381611165436116,4.682224037156018,205.339633467952,19.039935649754664,221.30104603548904,9.59141871194813,0.0,0.8684083512228322,0
1,0.5,0.7,2.606059393992523,2.4406618542141385,1.067767494908319,11.116676181464129,85.47299695444904,40.522544692513705,206.1942749227444,5.31039066785735,0.0,0.8876853137687494,0
2,0.0,0.2,2.9111887090101534,1.2971267700195312,2.2443363102947282,8.156942583027307,166.92235790049324,32.41042903561621,211.3930533068661,1.405160993664099,0.0,0.9933275593587838,0
3,0.75,1.0,1.3148622634558544,3.7049545182122126,0.3548929567130901,22.375601479425978,54.95198767176674,128.44771506409765,191.1026842191558,69.02692512118303,11.11111111111111,0.7007562689263119,0
4,0.75,0.1,2.008090548625159,8.953480508592394,0.22428044006998762,15.91635599142675,27.42541307835607,75.45691426142217,228.06812944136638,12.448256944802399,22.22222222222222,0.8984402725276568,14
5,0.5,0.2,1.9794995350549376,4.016736957761976,0.492812836854984,14.670452492033446,58.79987340899894,73.35677127919021,215.93024656870003,22.038248568972907,11.11111111111111,0.843665271152902,3
6,0.25,0.7,1.7346834720578637,1.8795650270250108,0.9229175086341829,18.24897985177737,132.52428775786817,102.14414072915615,237.79816628506038,21.81004673387819,22.22222222222222,0.8370779431988962,0
7,0.0,0.7,3.471551451617512,0.865767690870497,4.009795570133828,8.245525772956004,269.0684125505907,22.68355254293614,228.94052177725766,7.0420879959010305,0.0,0.9186841818867014,0
8,0.25,0.4,2.323236103797331,1.8071191840701633,1.2856020368090613,11.831217878863345,118.18060273072095,52.17685929215126,208.94407326441257,12.960392394256163,11.11111111111111,0.9014090005393043,0
9,0.25,0.15,2.964930891642437,4.578025526470608,0.6476440278672336,8.014036490065292,51.583909678826615,31.2635039966633,212.83818553107483,2.1624646089275186,0.0,0.93454595093999,13
10,0.5,0.1,2.278013927678154,6.504243797726101,0.3502350155562362,13.62521375792282,36.01136956488289,58.102519959662956,223.700401616649,5.90863463035912,22.22222222222222,0.8893839650833508,15
11,0.75,0.15,1.955063601971732,7.387759182188246,0.2646355347755995,22.717124302565445,34.68344016758335,86.30397236617868,248.32502590684055,23.723244985176322,33.33333333333333,0.8231296885410094,10
12,0.25,0.1,2.4785652775592597,5.187675952911377,0.47777951052788165,10.36109089917616,42.91944270472178,47.71902197462938,218.23957226458162,12.373561124161633,0.0,0.898663019925763,16
13,0.5,0.15,1.5970132534206516,5.590520911746555,0.2856644807579698,17.87262947555061,37.47976516332822,101.29966518314124,205.1484133942073,13.073336627110326,22.22222222222222,0.8695480246036618,8
14,0.0,0.15,3.6722480503823687,3.9592508210076227,0.927510838893452,6.211376081019093,59.32707595778496,17.600186697217048,206.7746187654833,13.327173271855637,0.0,0.8586583854046439,10
15,0.5,1.0,2.7227509815241513,2.730498631795248,0.997162551124956,8.961817000464585,77.5645708355532,36.96735688262866,207.06539444316397,16.122401402422042,0.0,0.8319911429624859,0
16,0.75,0.2,2.073461243313899,5.074348476197985,0.408616249561848,15.83217988569062,51.21008141579486,71.01573407960358,227.88612052849592,16.364275143437517,22.22222222222222,0.8373577442841817,7
17,0.75,0.7,2.541489846872531,3.462533129586114,0.733997264937743,11.037468890665146,66.25197056957921,46.11522724299988,222.3629747320488,19.441727751994247,11.11111111111111,0.8424359206727622,0
18,0.0,0.1,3.780017441048479,4.240808460447523,0.8913435908042832,6.037024597383489,53.26049188802193,16.18235555390284,206.1181104073045,9.75948538135418,0.0,0.8997189628180179,13
19,0.25,1.0,2.7290668300332497,1.9297935432857938,1.414175542004644,9.044183370239312,111.58221128546462,37.5878081431344,211.62937184511173,25.435495221705107,0.0,0.7508345741397845,0
20,0.25,0.2,2.7409129489893966,2.384763479232788,1.1493437285743686,8.287516613252723,92.01670301203694,37.66984578618049,214.15052289477293,2.4720157225724435,0.0,0.9548806806284209,0
21,0.75,0.4,2.250129883140448,4.22560535536872,0.5324988241700355,11.671408898675601,50.09905020223441,55.30785697237287,207.8058177025707,10.445103551196594,11.11111111111111,0.819689827311954,0
22,0.0,0.4,3.0851025811824746,1.0316862265268962,2.990349683709813,8.441366337669255,218.99858792255543,29.906481332202816,223.88306853442862,5.209165473185501,0.0,0.9354111716512514,0
23,0.5,0.4,1.9039299692018843,2.5900544590420194,0.7350926396760356,17.306852656522917,86.15160346681353,77.44564504931608,212.38014723837463,11.307938374943582,22.22222222222222,0.8719242690769899,0
