,scale,latency,force_penalty,time_score
0,1.0,2.0,1.2030937134397517,80.75
1,1.0,5.0,0.7994553639300774,77.66666666666667
2,2.0,2.0,1.1405656677553881,33.4
3,2.0,5.0,1.4335099377218385,53.833333333333336
4,3.0,2.0,0.7650460327180448,29.5
5,3.0,5.0,1.039119426298935,64.2
6,4.0,2.0,0.8817383169053393,29.333333333333332
7,4.0,5.0,1.258655779255352,40.666666666666664
