,latency,scale,effective_difficulty,avg_movement_time,throughput,avg_target_error,avg_movement_speed,effective_width,effective_distance,avg_osd,target_error_rate,avg_translation_efficiency,num_clutches
0,0.0,1.0,2.486902674371439,0.755414088567098,3.292105233420657,10.747270410461146,300.76557949442764,48.40382979171421,222.93504917766856,17.66581025928587,11.11111111111111,0.8239093845097862,0
1,0.5,0.7,1.454879266931582,1.9506095780266657,0.7458587732371389,34.60668025442973,131.4770738268549,141.96334330973983,247.20590728571602,23.884502899476,88.88888888888889,0.7742348731129252,0
2,0.0,0.2,3.3584185993071087,1.041640281677246,3.2241635220744276,8.35424713112332,194.43679980491288,21.73276737256009,201.16194586847914,0.15979098854591067,0.0,1.0214682380760178,0
3,0.75,0.1,1.1174273206851375,7.635872417026096,0.146339181649179,26.558930048705594,33.475527037712226,178.9159346596404,209.25960284637907,13.355939251017778,33.33333333333333,1.0050823062372567,11
4,0.5,0.2,1.9014601913089078,3.048072920905219,0.6238237209706291,17.503287099169135,80.49247498867354,88.15985174186163,241.19753209628794,12.753222480269148,33.33333333333333,0.8936655313674612,0
5,0.25,0.7,1.7183299199693876,1.3710127141740587,1.253328945971565,24.95596583703887,180.2520909551257,104.40631005262472,239.14815357057836,18.859500476360093,55.55555555555556,0.8606247798649459,0
6,0.0,0.7,2.8024771530919637,0.6429075400034586,4.359067173293515,10.148018813432124,377.96415338834953,39.07777608194769,233.5433612512891,8.823664322450718,11.11111111111111,0.9016109967040848,0
7,0.25,0.4,2.6300924299021746,1.4926219781239827,1.7620619744644477,10.587890403440806,160.0667284878176,44.488751557480285,230.92583107529455,4.39374458060053,11.11111111111111,0.9350593816436807,0
8,0.25,0.15,2.9998545558011296,3.863673554526435,0.7764254700780013,7.7512376467388275,61.017017926897,30.363130093477572,212.5174236024906,0.981017550905195,0.0,0.9630043059842043,6
9,0.5,0.1,2.6670231454879576,7.047287490632799,0.3784467639546342,9.535529692246577,31.168671740197524,40.22799990425036,215.26700060789048,2.0939820986582154,0.0,0.9649317359442756,15
10,0.75,0.15,2.059080753690018,6.5135689046647816,0.3161217427538656,17.43175628125723,39.78727103284093,74.74287575581239,236.72615671904416,15.173760771086497,33.33333333333333,0.8451981857635897,8
11,0.25,0.1,3.139439653770304,5.227905591328939,0.6005157512747384,6.795768683222825,40.8099303913277,27.066361389554025,211.4374818173981,0.704154567379958,0.0,0.9645439283744973,9
12,0.5,0.15,2.0853242525686126,5.536310010486179,0.37666320141373133,12.603942394485234,40.490317579178935,66.11408247438408,214.4545568247005,4.472307038757847,22.22222222222222,0.9373197109141541,7
13,0.0,0.15,2.6672031312188986,3.88527070151435,0.6864909387598942,10.38569579311439,55.727132692728695,37.79103246718815,202.25631105119805,7.131593242431332,0.0,0.9256743417059935,11
14,0.5,1.0,1.340762893296594,2.419445726606581,0.5541611777244101,38.6239279428204,119.49506646229631,176.32784724194727,270.28452845606955,49.59372854107923,66.66666666666666,0.710042914139826,0
15,0.75,0.2,1.5647892052834074,5.836806297302246,0.26808996659811174,21.787851889583568,43.39456487706007,115.62689679784415,226.43709368967214,18.956791539149044,44.44444444444444,0.8103448822225235,6
16,0.75,0.7,1.1489152421860593,2.462833139631483,0.4665014546450244,56.793454081515236,130.68788009800406,242.87639257113105,295.6949664238016,54.20426391336855,77.77777777777779,0.7460266464409835,0
17,0.25,1.0,2.201938031578749,1.437246216668023,1.5320534547542701,17.10336400228921,169.52884317321138,65.57204384728996,236.12295896946867,11.41126522611632,33.33333333333333,0.8283623613955574,0
18,0.25,0.2,3.3132960385144274,2.0226246251000295,1.6381171263306296,5.712409659026892,108.80894037849546,24.461241492425433,218.69195731399674,2.3040550333745884,0.0,0.9751302529589313,0
19,0.75,0.4,1.274855081046136,2.839667399724325,0.4489452113898617,54.119841317163015,103.15589504067549,197.03649969974165,279.7416054500811,53.940841953056356,100.0,0.6873153424499799,0
20,0.0,0.4,2.850531213996255,0.7669743961758084,3.7165924028353703,6.766645200556997,282.21310808370305,34.7961861860143,216.1768386286482,1.6898515622612904,0.0,0.9900515338128866,0
21,0.5,0.4,2.6453248488919114,2.2181526554955378,1.192580160043558,35.18576396392305,135.66794955321117,54.6593993906788,287.30979325380054,26.424600745752034,100.0,0.8476021377879488,0
