,0,1
0,1382.4837940158204,582.638855098641
1,1177.5162059841796,497.361144901359
2,1387.9736212084372,514.2570956740127
3,1172.0263787915628,565.7429043259873
4,1352.2211949878374,455.7082507327748
5,1207.7788050121626,624.2917492672253
6,1288.8827269900173,429.35598904043286
7,1271.1172730099827,650.6440109595671
8,1222.1513591947967,445.2659788830298
9,1337.8486408052033,634.7340211169702
