,scale,latency,force_penalty,time_score
0,1.0,2.0,0.360792551132156,67.5
1,1.0,5.0,0.6196548626952108,132.33333333333334
2,2.0,2.0,1.2548158241797778,31.666666666666668
3,2.0,5.0,0.9083471630745676,60.0
4,3.0,2.0,0.6072533773797875,31.5
5,3.0,5.0,1.2903014524288214,55.0
6,4.0,2.0,0.9493614165972147,26.0
7,4.0,5.0,0.7341580123836653,82.66666666666667
