0.0,0.0006325554645991827
0.36437609455579617,0.05295959488192206
0.7287521891115923,0.006366054574690304
1.0931282836673886,0.0006293885183053456
1.4575043782231847,0.00012046936014575484
1.8218804727789808,1.3895716093892146e-05
2.186256567334777,3.954754778255316e-05
2.5506326618905732,2.3294876870506545e-05
2.9150087564463694,1.6667261612955106e-05
3.2793848510021655,8.27936607138547e-06
3.6437609455579616,9.532912720392763e-06
4.008137040113758,1.1258294360099383e-05
4.372513134669554,6.151899230963088e-06
4.73688922922535,6.525439029165945e-07
5.1012653237811465,1.5970062204447002e-06
5.465641418336943,2.6029757166140475e-06
5.830017512892739,1.6018625802446416e-06
6.194393607448535,1.747475835122328e-06
6.558769702004331,1.6993562773955492e-06
6.923145796560127,1.6327771010267814e-06
7.287521891115923,1.1960488145261753e-06
7.651897985671719,6.983437767330779e-07
8.016274080227516,1.1864939081455701e-06
8.380650174783312,1.2998470794188631e-06
8.745026269339109,3.254587749159318e-07
9.109402363894905,3.0925367035651703e-07
9.4737784584507,9.016248802337849e-07
9.838154553006497,7.976528096121302e-07
10.202530647562293,2.935165078114451e-07
10.56690674211809,2.1556451349262737e-07
10.931282836673885,4.6403036511212885e-07
11.295658931229681,5.45356037646459e-07
11.660035025785477,2.840297242446521e-07
12.024411120341274,2.3044159522505626e-07
12.38878721489707,2.196607556746059e-07
12.753163309452866,1.7323159193956762e-07
13.117539404008662,1.602489015923576e-07
13.481915498564458,9.69194198608851e-08
13.846291593120254,1.0995577983478903e-07
14.21066768767605,1.727706162046275e-07
14.575043782231846,6.652455984286271e-08
14.939419876787642,5.5427987625783545e-08
15.303795971343439,8.910010097534494e-08
15.668172065899235,4.075198591692814e-08
16.032548160455033,1.821056065900575e-07
16.396924255010827,1.0502715674049132e-07
16.761300349566625,1.1104660348628744e-08
17.12567644412242,4.842600517283564e-08
17.490052538678217,6.291727850624046e-08
17.85442863323401,1.5735312366221593e-07
18.21880472778981,3.4270120206726086e-07
18.583180822345604,3.2956588400245714e-07
18.9475569169014,1.7043505994595253e-07
19.311933011457196,4.229961403443865e-08
19.676309106012994,1.124149604545764e-07
20.040685200568788,1.4094165545454497e-07
20.405061295124586,1.238691112005047e-07
20.76943738968038,4.9465832164308246e-08
21.13381348423618,3.5855046656558015e-08
21.498189578791973,2.4887745219523884e-08
21.86256567334777,5.0395535475819114e-08
22.226941767903565,1.445445051971141e-07
22.591317862459363,9.303923670329719e-08
22.955693957015157,1.446384965650813e-08
23.320070051570955,2.5056917744865624e-08
23.684446146126753,5.284642846037253e-08
24.048822240682547,1.53491202913558e-07
24.413198335238345,9.314660611794916e-08
24.77757442979414,7.977235780911171e-08
25.141950524349937,1.976752227207626e-07
25.50632661890573,1.9168309380619019e-07
25.87070271346153,2.9471814253062082e-08
26.235078808017324,1.3175441162775474e-07
26.59945490257312,1.1202641629773493e-07
26.963830997128916,5.083690827042517e-08
27.328207091684714,4.030892864965437e-08
27.69258318624051,4.770948001224894e-08
28.056959280796306,6.627794035238593e-08
28.4213353753521,3.093315027285344e-08
28.7857114699079,1.6065674849719784e-08
29.150087564463693,5.1952410439146706e-08
29.51446365901949,1.3896406762803303e-07
29.878839753575285,1.3802401730372865e-07
30.243215848131083,1.1430893183898364e-08
30.607591942686877,2.9972049384792454e-08
30.971968037242675,4.296020941289691e-08
31.33634413179847,8.354140921625191e-08
31.700720226354267,1.5440714482887199e-07
32.065096320910065,1.9938285866577837e-07
32.42947241546586,1.5165082004708322e-07
32.793848510021654,3.2921408429369324e-08
33.15822460457745,7.27474247156826e-08
33.52260069913325,9.942725523677066e-08
33.886976793689044,8.095338140512149e-08
34.25135288824484,5.182890292457595e-08
34.61572898280063,8.143617891905904e-09
34.980105077356434,1.348342806556839e-08
35.34448117191223,9.502510166575686e-09
35.70885726646802,2.849572437036601e-08
36.073233361023824,3.964438778500117e-08
36.43760945557962,2.4523347492388496e-08
36.80198555013541,2.254544180833449e-08
37.16636164469121,2.8225403042613403e-08
37.53073773924701,1.737028735126729e-08
37.8951138338028,2.1985639032803938e-08
38.2594899283586,7.062877263885797e-08
38.62386602291439,3.1820458291262036e-08
38.98824211747019,7.992505211043732e-09
39.35261821202599,1.385789758779661e-08
39.71699430658178,4.951925790893086e-09
40.081370401137576,1.5280644234177113e-08
40.44574649569338,4.331174028026493e-08
40.81012259024917,6.110955821394164e-08
41.174498684804966,1.1209136291715093e-08
41.53887477936076,4.105991693871364e-08
41.90325087391656,5.3580467895343075e-08
42.26762696847236,2.1630925261233586e-08
42.63200306302815,2.5830191040339502e-08
42.996379157583945,1.4911795978780835e-08
43.36075525213975,2.3610328131599588e-08
43.72513134669554,6.068088830451621e-08
44.089507441251335,3.890429494067273e-08
44.45388353580713,5.164562091605174e-08
44.81825963036293,6.865966682988626e-08
45.182635724918725,1.1895191875734016e-08
45.54701181947452,3.666134765539606e-08
45.911387914030314,4.450291252274112e-08
46.275764008586115,2.0325721503657877e-08
46.64014010314191,1.5811513458295104e-08
