time,ins_x,ins_y,click,clutch
2.3365020751953125e-05,739.3000000000008,470.1000000000008,True,True
0.0035390853881835938,739.3000000000008,470.1000000000008,False,True
0.014022350311279297,739.3000000000008,470.1000000000008,False,True
0.024508237838745117,739.3000000000008,470.1000000000008,False,True
0.03481245040893555,739.3000000000008,470.1000000000008,False,True
0.045305490493774414,739.3000000000008,470.1000000000008,False,True
0.056018829345703125,739.3000000000008,470.1000000000008,False,True
0.06643438339233398,739.3000000000008,470.1000000000008,False,True
0.07683944702148438,739.3000000000008,470.1000000000008,False,True
0.08742713928222656,739.3000000000008,470.1000000000008,False,True
0.09782648086547852,739.3000000000008,470.1000000000008,False,True
0.10860133171081543,739.3000000000008,470.1000000000008,False,True
0.11931991577148438,739.3000000000008,469.20000000000084,False,True
0.12998533248901367,739.3000000000008,469.20000000000084,False,True
0.1409294605255127,739.3000000000008,469.20000000000084,False,True
0.151655912399292,739.3000000000008,469.20000000000084,False,True
0.1622176170349121,739.3000000000008,469.20000000000084,False,True
0.17307710647583008,739.3000000000008,469.20000000000084,False,True
0.18381881713867188,739.3000000000008,469.20000000000084,False,True
0.19447541236877441,739.3000000000008,469.20000000000084,False,True
0.20545172691345215,739.3000000000008,469.20000000000084,False,True
0.2163691520690918,739.3000000000008,469.20000000000084,False,True
0.22681760787963867,739.3000000000008,469.20000000000084,False,True
0.23785042762756348,739.3000000000008,469.20000000000084,False,True
0.24854755401611328,739.3000000000008,469.20000000000084,False,True
0.25966310501098633,739.3000000000008,469.20000000000084,False,True
0.27070140838623047,739.3000000000008,469.20000000000084,False,True
0.28112125396728516,739.3000000000008,469.20000000000084,False,True
0.2918267250061035,739.3000000000008,469.20000000000084,False,True
0.3025381565093994,739.3000000000008,469.20000000000084,False,True
0.3130171298980713,739.3000000000008,469.20000000000084,False,True
0.32404637336730957,739.3000000000008,469.20000000000084,False,True
0.3346107006072998,739.3000000000008,469.20000000000084,False,True
0.3451051712036133,739.3000000000008,469.20000000000084,False,True
0.35588622093200684,739.3000000000008,469.20000000000084,False,True
0.3666558265686035,739.3000000000008,469.20000000000084,False,True
0.3773500919342041,739.3000000000008,469.20000000000084,False,True
0.3879530429840088,739.3000000000008,469.20000000000084,False,True
0.39865756034851074,739.3000000000008,469.20000000000084,False,True
0.4093017578125,739.3000000000008,469.20000000000084,False,True
0.4198646545410156,739.3000000000008,469.20000000000084,False,True
0.43050360679626465,739.3000000000008,469.20000000000084,False,True
0.44103360176086426,740.2000000000007,469.20000000000084,False,True
0.451416015625,740.2000000000007,469.20000000000084,False,True
0.4622478485107422,741.1000000000007,469.20000000000084,False,True
0.4726271629333496,741.1000000000007,469.20000000000084,False,True
0.48306846618652344,741.1000000000007,469.20000000000084,False,True
0.4934055805206299,742.9000000000007,469.20000000000084,False,True
0.5039160251617432,743.8000000000006,469.20000000000084,False,True
0.5144867897033691,744.7000000000006,469.20000000000084,False,True
0.5247976779937744,745.6000000000006,469.20000000000084,False,True
0.5352766513824463,745.6000000000006,469.20000000000084,False,True
0.5464107990264893,747.4000000000005,469.20000000000084,False,True
0.5568947792053223,748.3000000000005,469.20000000000084,False,True
0.5673351287841797,748.3000000000005,469.20000000000084,False,True
0.5779719352722168,749.2000000000005,469.20000000000084,False,True
0.5883998870849609,751.9000000000005,471.0000000000008,False,True
0.5991291999816895,753.7000000000005,471.9000000000008,False,True
0.6095385551452637,755.5000000000005,472.80000000000075,False,True
0.6199243068695068,757.3000000000004,474.6000000000008,False,True
0.6306116580963135,759.1000000000004,475.5000000000008,False,True
0.6410627365112305,761.8000000000004,477.30000000000075,False,True
0.6513633728027344,764.5000000000005,479.1000000000008,False,True
0.6621758937835693,766.3000000000004,480.0000000000008,False,True
0.6725451946258545,767.2000000000004,480.9000000000008,False,True
0.6830518245697021,771.7000000000004,481.80000000000075,False,True
0.6935508251190186,778.0000000000003,483.6000000000007,False,True
0.7040126323699951,783.4000000000003,486.30000000000075,False,True
0.7144598960876465,785.2000000000003,487.2000000000007,False,True
0.7248249053955078,787.0000000000002,488.1000000000007,False,True
0.7352125644683838,787.9000000000002,489.0000000000007,False,True
0.7459678649902344,789.7000000000002,489.0000000000007,False,True
0.7563834190368652,790.6000000000001,489.90000000000066,False,True
0.7669062614440918,790.6000000000001,490.80000000000064,False,True
0.777275562286377,793.3000000000002,490.80000000000064,False,True
0.7877507209777832,794.2000000000002,491.7000000000006,False,True
0.7986531257629395,795.1000000000001,491.7000000000006,False,True
0.8091344833374023,797.8000000000002,492.6000000000006,False,True
0.819535493850708,798.7000000000002,493.50000000000057,False,True
0.8300180435180664,800.5000000000001,494.40000000000055,False,True
0.8405044078826904,801.4000000000001,494.40000000000055,False,True
0.8509070873260498,803.2,494.40000000000055,False,True
0.8619561195373535,803.2,494.40000000000055,False,True
0.8725409507751465,804.1,495.3000000000005,False,True
0.8830153942108154,805.0,495.3000000000005,False,True
0.8935654163360596,805.9,495.3000000000005,False,True
0.904015064239502,807.6999999999999,496.2000000000005,False,True
0.9145185947418213,807.6999999999999,496.2000000000005,False,True
0.9248085021972656,807.6999999999999,496.2000000000005,False,True
