,0,1
0,979.7106440177221,437.66573891433694
1,882.2893559822779,612.334261085663
2,919.0739481312723,425.71370040723434
3,942.9260518687277,624.2862995927657
4,862.9925987070824,451.6856537273634
5,999.0074012929176,598.3143462726366
6,832.8877650902334,505.66119546066045
7,1029.1122349097666,544.3388045393395
8,840.2584704967013,567.0235032261944
9,1021.7415295032987,482.9764967738056
