,latency,scale,effective_difficulty,avg_movement_time,throughput,avg_target_error,avg_movement_speed,effective_width,effective_distance,avg_osd,target_error_rate,avg_translation_efficiency,num_clutches
0,0.2,0.7,2.369912971574418,1.4096096091800265,1.6812548354810113,13.277844697494631,149.54855934727254,49.68786175893105,207.15363936336013,7.132415962417544,22.22222222222222,0.9085935886876312,0
1,0.0,0.7,2.89832814706671,0.6921360227796767,4.1875123554858185,6.53258723922508,279.2690022274494,29.67393920586312,191.56364733171336,0.8266713414108691,0.0,0.968348612783939,0
2,0.2,0.9,2.3462538633111283,1.580313603083293,1.4846761166476306,10.27305630643454,134.24577211457841,49.729363211887105,203.14551603526584,6.4000608206290615,22.22222222222222,0.9238450815847694,0
3,0.0,0.5,2.7048230432438474,1.0351948473188612,2.61286370411261,10.887573994015048,177.93787510888694,32.306258966917945,178.32340700845782,0.017676233546535483,0.0,1.0095875318781447,0
4,0.4,0.3,2.336965311957883,2.928113566504584,0.7981129347888032,10.788631436107671,70.71597786360218,48.07082849782572,194.8016277268748,12.53473166180201,0.0,0.8566989748057008,0
5,0.0,0.3,3.192393328145292,1.1438142458597818,2.7910067912693597,10.187462533202508,167.86802289859222,21.957827111517435,178.76442031610884,0.03141899561189652,0.0,1.0249120573322033,0
6,0.4,0.7,2.338851714976458,2.53248847855462,0.9235389360236391,11.17336171349725,90.23370557226232,51.143279452701776,207.59047729377926,16.138097481793597,11.11111111111111,0.7979765903654672,0
7,0.4,0.5,2.4709773915023363,2.952026685078939,0.8370443952935543,9.693961851088646,67.68622968867858,41.51912207655601,188.67088973955592,24.29000360503149,0.0,0.778926802923791,0
8,0.0,0.9,2.743306961755331,0.9503727224138048,2.8865590279019595,8.795389233914271,218.06891077184758,35.96197755064879,204.84066492448673,28.603217756712542,0.0,0.7316188015525038,0
9,0.0,0.2,2.866652281633365,1.2521165211995442,2.289445297700468,8.243625986196248,148.76200510966873,28.90407402452992,181.91377830464432,0.07461149435832172,0.0,1.0183617378507688,0
10,0.6,0.7,1.4838330608839958,3.304348150889078,0.4490546979696286,26.799474123311462,81.03876270681018,126.66616504747797,227.60750952558203,42.62281912036829,44.44444444444444,0.7541927025855352,0
11,0.4,0.9,2.3025807819045805,3.5641023053063288,0.6460478921933408,12.964591531774744,66.24173800649777,52.48053409076378,206.4266664972283,78.67977594430553,11.11111111111111,0.6263430015646909,0
12,0.2,0.3,2.19281629339378,1.6414724191029866,1.3358837272405013,12.694727246082545,119.24148651968702,53.26967658673704,190.2777468387411,4.8761306279278775,0.0,0.9551694385929334,0
13,0.6,0.3,2.123182289753309,2.742790593041314,0.7740956583196681,12.992036780178402,79.45453512900774,61.89529238376664,207.7539312987751,13.685594701055319,22.22222222222222,0.8863483664293192,0
14,0.6,0.9,0.9297917370346741,3.5842531522115078,0.2594101748814775,40.30777842670107,95.30281782133142,301.3775876186331,272.74701100772495,112.76306626865902,33.33333333333333,0.6153471476854043,0
15,0.2,0.2,2.464515300226083,2.1315767765045166,1.156193540571191,9.997285438290469,96.63776897138771,42.32958978162108,191.30497257965274,2.7803559345382265,0.0,0.9688815661897079,0
16,0.2,0.5,2.4179251861522224,1.5981261995103624,1.5129751248011778,9.537126525764634,128.27037167246297,45.5985209945288,198.08084984968812,10.071597094477443,11.11111111111111,0.8906739881752781,0
17,0.6,0.5,2.198491162926055,3.406517638100518,0.6453778892370388,13.16701464382579,64.67148919864101,57.516239810347926,206.4827536475323,12.10034154796022,22.22222222222222,0.8289592053930482,0
18,0.6,0.2,2.3748269150611514,3.4580886363983154,0.6867455304831608,11.14847285149279,61.88609964596794,48.31883524028768,202.29820269064007,11.80596978604183,11.11111111111111,0.8591028195188448,0
19,0.4,0.2,2.2069074592700217,4.632471905814277,0.4763995344472792,12.001828708859856,58.79158312723462,56.207544034972784,203.29400361009695,5.135703776271607,11.11111111111111,0.9179910043779853,5
