time,ins_x,ins_y,d1,d2,d3,d4,click
0.012626171112060547,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.024498701095581055,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.03494453430175781,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.04577064514160156,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.0546417236328125,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.06494832038879395,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.07570314407348633,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.08567404747009277,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.09741902351379395,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.1067972183227539,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.11824941635131836,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.1286156177520752,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.13948845863342285,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.14988088607788086,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.15982794761657715,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.16986346244812012,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.1813220977783203,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.19176888465881348,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.20201325416564941,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.21080875396728516,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.221602201461792,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.2318863868713379,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.24344348907470703,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.2527287006378174,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.26419615745544434,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.27387356758117676,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.2854633331298828,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.29468798637390137,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.3053562641143799,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.3146207332611084,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.3260784149169922,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.3357834815979004,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.3455688953399658,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.3551201820373535,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.3665921688079834,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.37612056732177734,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.38671326637268066,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
0.39569640159606934,1216.0,445.0,204.19191109919836,184.50413553690396,209.604052639262,274.1327931073487,False
