0.75,0.8,21.95727277532569,5.960211785425485,2.863743561446046,3.5743500108696784,44.96567678451538
0.3,0.8,8.00638477901939,3.7614840806330596,2.8375352607259483,6.3774636394105615,20.276068210601807
0.15,0.8,3.307205446964427,7.788469580367128,3.565251060568395,4.72203121472975,19.387181520462036
0.3,1.0,3.6953898252366297,3.3010289142835085,3.2694386759328617,3.427326086823515,16.252922773361206
0.6,0.8,4.612327209449812,2.635416896760029,13.326343736056021,6.6831630728128,23.994483470916748
0.45,1.0,2.316801788791852,5.638218407320079,6.2845900340389615,2.2489118342911976,21.274472951889038
0.75,1.0,4.4826998259856765,4.440948990465958,9.349026959592713,7.131085877317464,27.25521159172058
0.3,0.4,2.952296125693801,8.140521496406102,4.64562116217015,5.258740924834272,38.340940952301025
0.75,0.2,2.216343741215419,3.5335401496248116,3.5214241808453446,2.7892396751732607,54.06392550468445
0.15,0.4,4.5936349285458125,1.9853353421457196,2.74369084884325,2.947991216816713,29.788079738616943
0.6,0.4,3.216847596825437,3.534900676272225,4.660220115625714,1.9016054845959964,23.106871366500854
0.45,0.6,1.4411505730308345,3.710723174793862,1.3401003541019398,5.364377962004127,24.429187774658203
0.6,0.6,5.636213508329188,5.202721464549977,4.0579104577895855,4.2476025755407045,23.786646604537964
0.6,1.0,2.2038243433808633,6.995665898798595,8.661264210850248,11.412445172675431,33.14881992340088
0.0,0.4,4.117931495140726,4.153869533295555,3.1339954786289566,4.539292475414489,17.621033906936646
0.45,0.4,1.0033481150786343,3.2909482543184065,2.9887433762478826,2.092806327356144,25.819414854049683
