0.6,0.7,265.3828569558006,152.31048910310253,40.13441738816547,29.35876231028436,19.724223852157593
0.9,0.4,506.7428021274598,240.72838469034087,507.23984603807514,344.53250723598546,55.29536962509155
0.7,0.4,247.44015208841938,244.90607321887143,429.3336284964688,375.8424756025841,44.65244126319885
0.8,0.2,127.8512160595159,682.0872311660926,427.1411153723042,310.2012533314739,83.2047016620636
0.6,0.1,809.3294740592343,426.71915179384763,62.49865100191995,466.68306595254467,121.57773399353027
0.7,0.9,48.111369798627514,114.94311841533042,96.58566327673854,128.8191799071049,35.80966067314148
0.5,0.6,308.78774521235465,146.6940602194431,211.9119706709808,112.85440635343826,22.158679723739624
0.7,0.5,190.76108800343422,232.6166328215412,83.08725518331715,427.1771372854998,25.574679136276245
0.3,0.4,214.62997538218,440.7427389420153,486.85401699736974,201.48716309718063,28.838958501815796
0.2,0.5,193.26387048152003,91.02193210714154,192.75048309805715,227.14764305935125,23.38586664199829
0.1,0.1,247.0558252408356,47.4122238238811,367.6688979363937,703.0093068675557,61.418421030044556
0.3,0.2,270.6181366037868,145.0495697225568,201.8076794011643,429.6043458451745,56.62112808227539
0.6,0.6,253.42222814592185,106.43108196340351,274.7432714100382,135.420420315356,30.504521131515503
0.9,0.5,333.99556591195363,338.0549793132967,221.41526257315772,382.40884611499047,33.965903759002686
0.0,0.3,210.39580808597287,358.6804271297333,24.14931026628638,222.10658574431957,15.055337190628052
0.5,0.8,100.14208936658565,54.90216399755342,55.42990627272434,77.58448200392873,20.39292287826538
0.5,0.3,145.86455092824565,405.1855913687074,424.1519945171345,85.93650713548413,21.164907693862915
0.8,1.0,159.5079191972789,114.88333302377086,25.411717200117533,473.06593346742443,24.477575063705444
0.2,0.1,351.12146346703696,199.93517294069906,429.40949341689003,100.73546436919649,72.45411705970764
0.6,0.3,225.99742533123452,151.5258350091453,615.1210150493017,572.5503318140004,22.023237705230713
0.7,0.1,53.73519538946771,184.80349689970458,90.38466825615471,148.26238400065478,60.73563289642334
0.1,0.7,212.37363643337642,23.427458609782022,114.73915864633999,84.29167341683878,14.506155490875244
0.9,0.1,221.06762515140204,212.04370322346725,287.4234900844518,128.8016585711191,113.85362696647644
0.5,0.4,328.65972262940136,463.6747227867561,252.49797100310712,388.322986611998,22.05377721786499
0.4,0.2,114.69808529460981,37.41070982673813,117.6986947324118,256.5128009536023,37.14100432395935
0.8,0.3,416.9469254126943,330.8486350499514,63.82099017114713,348.56616956059827,26.588152408599854
0.4,0.4,559.558425430608,160.0256317479642,92.16092512516269,412.3885923505977,18.42272710800171
0.0,0.6,22.354830351682992,162.3435222691202,127.47685645558803,91.66254840438755,8.460722923278809
0.8,0.7,88.13734243513895,316.7284222341623,43.211466844203706,580.7661896110718,27.8355233669281
0.9,0.2,825.200020064173,439.98833812552834,272.57441387159747,293.3190263588836,67.76243257522583
0.4,0.6,68.4968212117726,126.77739032724286,272.42048181486894,167.45677850759242,26.458876609802246
0.0,0.7,154.5876713127581,102.55016416203516,172.59310899182327,72.95803529655574,8.678415775299072
0.5,0.5,266.2413298408827,119.4894367266429,341.05217577901226,321.70634044189967,33.768117904663086
0.8,0.6,177.32119066754498,61.42235604220299,344.30676661546477,246.0249574276507,35.39273405075073
0.6,1.0,325.8410329300377,161.57346286335763,73.9572574131701,198.94687336371868,20.66289782524109
0.9,0.8,89.41876086889475,88.9567498280545,130.14675463164153,55.57034311780725,41.112366914749146
0.9,1.0,88.50899069188387,126.8194215516001,272.7726480551082,68.36611538159443,33.56050753593445
0.7,0.3,534.4587586951698,73.71594825699938,244.15182551281714,67.59989465088739,55.76264238357544
0.7,1.0,56.72892655582947,141.78632572316238,145.31000116840033,135.6555124190043,32.26708102226257
0.0,0.2,132.10642576994607,237.8152222155733,86.81416674916363,152.38103237147237,24.987191438674927
0.1,0.6,208.01525550409278,80.14566284822685,53.95878832988346,176.2269024035346,12.737385749816895
0.3,0.1,195.09998827875125,515.9913936214554,697.1224572193414,163.61830708038352,72.54694771766663
0.4,0.8,60.38513311024426,103.911474171897,84.80551887332034,57.666337205308565,24.581523418426514
0.2,0.4,251.15141417284616,164.00863617208162,294.0264955465278,269.5026203591156,14.109184980392456
0.9,0.9,91.08491731518802,189.48222463584983,150.9657181583943,103.70111551521056,39.849344968795776
0.6,0.5,130.32075733360898,368.191933004906,273.6783968373428,306.7169188852463,17.25727868080139
0.8,0.9,68.60203170867399,56.906015389933664,75.18604859624777,113.45949245042253,33.694963216781616
0.6,0.9,120.91463651962971,34.786917144073534,88.60439637990505,49.81795312114748,24.074407815933228
0.3,0.6,138.7443754562997,229.9539272045598,91.68692087992157,161.1372823607426,22.862836599349976
0.8,0.5,284.6119806499694,248.76426530357688,305.6056124959551,186.6296941074095,24.655081272125244
0.4,1.0,27.364807909044615,24.33067331972308,11.38884946348604,32.676148394970184,33.1606228351593
0.5,0.2,430.863083022929,66.35874600458263,108.5866931054694,82.07384952439102,84.44741296768188
0.3,1.0,51.542714444353294,35.17763162029459,40.02338906036333,69.43986221478403,19.061564445495605
0.4,0.3,132.6379501337208,297.1049910981474,382.605069608524,454.76969296747836,63.28869342803955
0.2,1.0,36.916417412152974,35.10748485107772,37.151031463992304,39.15624137921029,17.50135374069214
0.4,0.9,10.005385651403646,29.91134631833277,17.425678060870165,38.19228800004582,22.777254343032837
0.2,0.9,56.881445663692915,84.56169267658781,73.67530713191707,49.065176261248844,17.709996700286865
0.2,0.8,23.728205420636463,118.04348984081224,46.27217168837112,85.71363130239679,15.205909729003906
