time,ins_x,ins_y,click
1.239776611328125e-05,1216.0,445.0,True
0.005632877349853516,1216.0,445.0,False
0.01602315902709961,1216.0,445.0,False
0.026613950729370117,1216.0,445.0,False
0.03744196891784668,1216.0,445.0,False
0.0479280948638916,1216.0,445.0,False
0.05870985984802246,1216.0,445.0,False
0.06944751739501953,1216.0,445.0,False
0.08002638816833496,1216.0,445.0,False
0.09056425094604492,1216.0,445.0,False
0.10103416442871094,1216.0,445.0,False
0.11133337020874023,1216.0,445.0,False
0.12173938751220703,1216.0,445.0,False
0.13211679458618164,1216.0,445.0,False
0.14258217811584473,1216.0,445.0,False
0.15298056602478027,1216.0,445.0,False
0.16344833374023438,1216.0,445.0,False
0.17430543899536133,1216.0,445.0,False
0.18507766723632812,1216.0,445.0,False
0.19557857513427734,1216.0,445.0,False
0.20619797706604004,1216.0,445.0,False
0.21709656715393066,1216.0,445.0,False
0.22786664962768555,1216.0,445.0,False
0.2382650375366211,1216.0,445.0,False
0.24877715110778809,1216.0,445.0,False
0.25917601585388184,1216.0,445.0,False
0.269622802734375,1216.0,445.0,False
0.28051018714904785,1216.0,445.0,False
0.2913691997528076,1216.0,445.0,False
0.29520678520202637,1216.0,445.0,True
0.30201053619384766,1216.0,445.0,False
0.3127577304840088,1216.0,445.0,False
0.32306838035583496,1216.0,445.0,False
0.3336448669433594,1216.0,445.0,False
0.3444347381591797,1216.0,445.0,False
0.3550150394439697,1216.0,445.0,False
0.3657684326171875,1216.0,445.0,False
0.3761022090911865,1216.0,445.0,False
0.3865988254547119,1216.0,445.0,False
0.3970010280609131,1216.0,445.0,False
0.4073638916015625,1216.0,445.0,False
0.4178452491760254,1216.0,445.0,False
0.4282042980194092,1216.0,445.0,False
0.43862295150756836,1216.0,445.0,False
0.4490954875946045,1216.0,445.0,False
0.4595029354095459,1216.0,445.0,False
0.46991729736328125,1216.0,445.0,False
0.4803035259246826,1216.0,445.0,False
0.4803459644317627,1216.0,445.0,True
0.4907572269439697,1216.0,445.0,False
0.5011680126190186,1216.0,445.0,False
0.5115184783935547,1216.0,445.0,False
0.5219094753265381,1216.0,445.0,False
0.5323665142059326,1216.0,445.0,False
0.5429143905639648,1216.0,445.0,False
0.5535793304443359,1216.0,445.0,False
0.5640997886657715,1216.0,445.0,False
0.5747060775756836,1216.0,445.0,False
0.5859637260437012,1216.0,445.0,False
0.5963790416717529,1216.0,445.0,False
0.6069209575653076,1216.0,445.0,False
0.6179239749908447,1216.0,445.0,False
0.628831148147583,1216.0,445.0,False
0.6395084857940674,1216.0,445.0,False
0.6500568389892578,1216.0,445.0,False
0.6549739837646484,1216.0,445.0,True
0.6609020233154297,1216.0,445.0,False
0.6713542938232422,1216.0,445.0,False
0.6818530559539795,1216.0,445.0,False
0.6926848888397217,1216.0,445.0,False
0.7032747268676758,1216.0,445.0,False
0.7140727043151855,1216.0,445.0,False
0.7250304222106934,1216.0,445.0,False
0.7358388900756836,1216.0,445.0,False
0.74672532081604,1216.0,445.0,False
0.7572424411773682,1216.0,445.0,False
0.7680103778839111,1216.0,445.0,False
0.7785277366638184,1216.0,445.0,False
0.7893373966217041,1216.0,445.0,False
0.7998485565185547,1216.0,445.0,False
0.8107521533966064,1216.0,445.0,False
0.821523904800415,1216.0,445.0,False
0.8293676376342773,1216.0,445.0,True
0.8319063186645508,1216.0,445.0,False
0.8425130844116211,1216.0,445.0,False
0.8532717227935791,1216.0,445.0,False
0.8636922836303711,1216.0,445.0,False
0.8742775917053223,1216.0,445.0,False
0.8852667808532715,1216.0,445.0,False
0.8959259986877441,1216.0,445.0,False
0.9065866470336914,1216.0,445.0,False
0.917349100112915,1216.0,445.0,False
0.9276471138000488,1216.0,445.0,False
0.9381797313690186,1216.0,445.0,False
0.9485690593719482,1216.0,445.0,False
0.9589745998382568,1216.0,445.0,False
0.9693224430084229,1216.0,445.0,False
0.979745626449585,1216.0,445.0,False
0.9901456832885742,1216.0,445.0,False
0.9909968376159668,1216.0,445.0,True
1.0005674362182617,1216.0,445.0,False
1.0110867023468018,1216.0,445.0,False
1.0214173793792725,1216.0,445.0,False
1.031815528869629,1216.0,445.0,False
1.042334794998169,1216.0,445.0,False
1.0527045726776123,1216.0,445.0,False
1.0631709098815918,1216.0,445.0,False
1.0734872817993164,1216.0,445.0,False
1.0838723182678223,1216.0,445.0,False
1.094212293624878,1216.0,445.0,False
1.1047253608703613,1216.0,445.0,False
1.115119218826294,1216.0,445.0,False
1.1255357265472412,1216.0,445.0,False
1.1358869075775146,1216.0,445.0,False
1.1463680267333984,1216.0,445.0,False
1.1543200016021729,1216.0,445.0,True
1.1567301750183105,1216.0,445.0,False
1.1672115325927734,1216.0,445.0,False
1.1775453090667725,1216.0,445.0,False
1.1879723072052002,1216.0,445.0,False
1.19844388961792,1216.0,445.0,False
1.2088751792907715,1216.0,445.0,False
1.2192184925079346,1216.0,445.0,False
1.229698657989502,1216.0,445.0,False
1.240044355392456,1216.0,445.0,False
1.2504668235778809,1216.0,445.0,False
1.260941982269287,1216.0,445.0,False
1.2712748050689697,1216.0,445.0,False
1.2817716598510742,1216.0,445.0,False
1.2921156883239746,1216.0,445.0,False
1.3026142120361328,1216.0,445.0,False
1.3130154609680176,1216.0,445.0,False
1.3233668804168701,1216.0,445.0,False
1.327481985092163,1216.0,445.0,True
1.3338515758514404,1216.0,445.0,False
1.3441946506500244,1216.0,445.0,False
1.354619026184082,1216.0,445.0,False
1.3650999069213867,1216.0,445.0,False
1.375450849533081,1216.0,445.0,False
1.3858599662780762,1216.0,445.0,False
1.396272897720337,1216.0,445.0,False
1.4067888259887695,1216.0,445.0,False
1.4172098636627197,1216.0,445.0,False
1.4275548458099365,1216.0,445.0,False
1.4381029605865479,1216.0,445.0,False
1.448364019393921,1216.0,445.0,False
1.4588899612426758,1216.0,445.0,False
1.4691872596740723,1216.0,445.0,False
1.4796199798583984,1216.0,445.0,False
1.4902219772338867,1216.0,445.0,False
1.5006225109100342,1216.0,445.0,False
1.506927490234375,1216.0,445.0,True
1.510915994644165,1216.0,445.0,False
1.521345853805542,1216.0,445.0,False
1.5317800045013428,1216.0,445.0,False
1.5423085689544678,1216.0,445.0,False
1.5533037185668945,1216.0,445.0,False
1.5642080307006836,1216.0,445.0,False
1.5749588012695312,1216.0,445.0,False
1.5853240489959717,1216.0,445.0,False
1.5956833362579346,1216.0,445.0,False
1.6060740947723389,1216.0,445.0,False
1.616551399230957,1216.0,445.0,False
1.6272456645965576,1216.0,445.0,False
1.6378264427185059,1216.0,445.0,False
1.6482374668121338,1216.0,445.0,False
1.6587207317352295,1216.0,445.0,False
1.6689276695251465,1216.0,445.0,False
1.6794846057891846,1216.0,445.0,False
1.6899664402008057,1216.0,445.0,False
1.6928856372833252,1216.0,445.0,True
1.8432674407958984,1216.0,445.0,True
2.0261802673339844,1216.0,445.0,True
2.2811684608459473,1216.0,445.0,True
