,scale,latency,force_penalty,time_score
0,1.0,2.0,0.7144486257688478,71.66666666666667
1,1.0,5.0,1.4412133616306697,74.0
2,2.0,2.0,0.9088238415604042,27.8
3,2.0,5.0,0.8185938284759615,57.333333333333336
4,3.0,2.0,1.0616312383067061,39.333333333333336
5,3.0,5.0,2.497058863595158,52.0
6,4.0,2.0,1.9096897605062029,47.8
7,4.0,5.0,1.7732390837020946,48.25
