,0,1
0,1339.482691346372,571.5919878530922
1,1162.517308653628,478.40801214690777
2,1295.1979176722102,614.7025310314069
3,1206.8020823277898,435.2974689685931
4,1234.031041679234,623.5497562326163
5,1267.968958320766,426.45024376738365
6,1179.34573101111,594.7543241359831
7,1322.65426898889,455.24567586401685
8,1152.0299156577144,539.3151110816816
9,1349.9700843422856,510.68488891831845
