Start Time: 9/10/2024 3:51:21 PM
RDT Sample Rate: 500
Force Units: N
Counts per Unit Force: 1000000
Torque Units: Nm
Counts per Unit Torque: 1000000
Status (hex), RDTSequence, F/T Sequence, Fx , Fy , Fz , Tx , Ty , Tz , Time 
0x0, 86555, 36619, 0.003041998, -0.01087606, 0.01635265, 6.99982E-06, -0.0001249993, 0.0005259998, 15:51:21.265
0x0, 86556, 36620, 0.01362699, 0.02012396, -0.01560497, 0.000279, -0.0002889996, 0.001054, 15:51:21.273
0x0, 86557, 36621, 0.003411993, 0.01580095, 0.01675892, -0.0003850004, -0.0005719997, -8.099899E-05, 15:51:21.281
0x0, 86558, 36622, -0.008336008, 0.006309986, 0.0009756088, -0.000217, -0.000643, 0.0003830008, 15:51:21.290
0x0, 86559, 36623, -0.032553, -0.002627969, 0.002491951, -4.199985E-05, 8.600019E-05, 0.0002150014, 15:51:21.298
0x0, 86560, 36624, -0.013097, -0.0004169941, -0.009858131, 0.0003499994, -0.0001909994, 0.0006310008, 15:51:21.304
0x0, 86561, 36625, -0.0005540103, -0.00920701, 0.005335808, 0.0001879996, 2.299994E-05, 0.0007600002, 15:51:21.313
0x0, 86562, 36626, -0.014364, 0.001981974, -0.001096249, -1.200009E-05, 0.0002210001, 0.0008500032, 15:51:21.321
0x0, 86563, 36627, -0.0006799996, 0.002786994, 0.01109362, -0.000341, 6.800052E-05, 0.0003030002, 15:51:21.330
0x0, 86564, 36628, -0.01385701, 0.001446962, 0.00453186, -0.0003150003, -0.0004779994, 0.0006950013, 15:51:21.337
0x0, 86565, 36629, -0.007490009, -0.005668998, 0.008581638, -0.0003420003, -0.000399, 0.001131002, 15:51:21.344
0x0, 86566, 36630, -0.017148, 0.00246501, -0.001724243, 0.0001289994, -0.000244, 0.0006910004, 15:51:21.353
0x0, 86567, 36631, -0.006547004, -0.007155061, 0.007890701, 0.0002370002, -0.0002219994, 0.0003890023, 15:51:21.361
0x0, 86568, 36632, -0.01118401, -0.0006539822, 0.002355576, 0.0001539998, 0.0001950003, 0.0008880012, 15:51:21.370
0x0, 86569, 36633, 0.002719998, 0.01415098, 0.008125782, 0.0001489995, 0.0001790002, 0.0004700013, 15:51:21.377
0x0, 86570, 36634, -0.003825009, 0.01311302, 0.006777763, -0.0003439998, -6.49998E-05, 0.0006350018, 15:51:21.385
0x0, 86571, 36635, -0.012878, 0.014202, 0.001365662, 0.0003180001, -0.000248, 0.001317002, 15:51:21.392
0x0, 86572, 36636, -0.01769601, -0.0001250505, 0.02187777, -0.0003980007, -0.0005329996, 0.0008450001, 15:51:21.402
0x0, 86573, 36637, -0.018969, -0.001531959, 0.002299786, 0.0001999997, -0.0002359999, 0.0004040003, 15:51:21.410
0x0, 86574, 36638, -0.006538004, -0.005851984, 0.007688999, -0.0001610005, 0.0001580007, -8.399785E-05, 15:51:21.417
0x0, 86575, 36639, -0.01204501, -0.007129073, -0.01104736, 6.200001E-05, 0.000271, 0.0006360002, 15:51:21.424
0x0, 86576, 36640, -0.01359101, -0.005285978, 0.01249981, -0.0004580002, 0.0002669999, 0.0007690005, 15:51:21.433
0x0, 86577, 36641, -0.007619008, 0.002534032, -0.001954079, -0.0005180007, 0.0002570003, -5.599856E-05, 15:51:21.441
0x0, 86578, 36642, -0.02284801, -0.01450002, -0.005452156, -0.0005919999, -0.0002489993, 0.000214003, 15:51:21.449
0x0, 86579, 36643, -0.01487, -7.200241E-05, -0.003326416, -6.200001E-05, -0.0006109998, 0.001126003, 15:51:21.458
0x0, 86580, 36644, -0.028716, -0.015293, -0.001079082, -0.0001600003, -0.0004289998, 0.0005419999, 15:51:21.465
0x0, 86581, 36645, -0.0009209961, 0.01231802, 0.001045704, 0.0003559999, -0.0001329994, 0.0006260015, 15:51:21.472
0x0, 86582, 36646, -0.012054, -0.01054502, -0.002855301, -0.0005029999, 0.0003829999, 0.0005110018, 15:51:21.481
0x0, 86583, 36647, -0.009512007, 0.003705025, 0.01870394, -8.099992E-05, 0.0002250001, 0.000690002, 15:51:21.489
0x0, 86584, 36648, -0.001998007, 0.002303958, 0.0005698204, -0.0003300002, -2.399925E-05, 0.001019001, 15:51:21.498
0x0, 86585, 36649, -0.021613, 0.008896947, 0.009613991, 5.299971E-05, -0.0006409995, 0.0002600029, 15:51:21.506
0x0, 86586, 36650, -0.012463, -0.01464903, -0.0005540848, -0.0002370002, -0.0003699996, -0.0002909973, 15:51:21.512
0x0, 86587, 36651, -0.016734, -0.008440971, 0.005518913, 0, -0.0004319996, 0.0006820001, 15:51:21.522
0x0, 86588, 36652, -0.008964002, 0.00229001, 0.002245903, 1.99955E-06, 0.0001070006, -0.0001879968, 15:51:21.529
0x0, 86589, 36653, -0.005310997, 0.01294994, -4.720688E-05, -0.0001670001, 7.40001E-05, 0.0005270019, 15:51:21.538
0x0, 86590, 36654, -0.0001040101, -0.007717967, 0.006845951, -0.0002380004, -0.0003450001, 0.0007770024, 15:51:21.546
0x0, 86591, 36655, -0.024771, -0.004811049, -0.004180431, -0.000155, -0.000585, 0.001115002, 15:51:21.552
0x0, 86592, 36656, -0.01330501, 0.003008008, 0.005397797, 0.0001119999, -0.0004769992, 0.000852, 15:51:21.562
0x0, 86593, 36657, -0.01001, 0.006175995, 0.01282597, 0.0002279999, -0.0006749993, 0.0006210022, 15:51:21.569
0x0, 86594, 36658, -0.02137201, 0.001901031, 0.002423763, 0.0002229996, 6.700028E-05, 0.000585001, 15:51:21.577
0x0, 86595, 36659, 0.00518699, -0.0005340576, 0.009687901, -0.0002380004, 0.0001030006, 0.0005710013, 15:51:21.586
0x0, 86596, 36660, 0.00114499, 0.01516902, 0.006120682, -0.0001570005, 0.0001380006, 0.0006070025, 15:51:21.592
0x0, 86597, 36661, -0.004741997, 0.01557195, 0.005447865, 0.0001969999, 1.00024E-06, 0.0007720031, 15:51:21.602
0x0, 86598, 36662, -0.02271901, 0.01885903, 0.001230717, 0.0003089998, -0.000492, 0.0005070008, 15:51:21.609
0x0, 86599, 36663, 0.001050994, -0.01875699, 0.005345821, -0.0002319999, -0.0003979998, 0.0008979999, 15:51:21.617
0x0, 86600, 36664, -0.02311, -0.01067507, 0.008973598, -0.000209, -6.299932E-05, 0.000523001, 15:51:21.626
0x0, 86601, 36665, -0.007519007, 0.009356976, -0.0002794266, 0.0001499997, 0.0001640003, 0.0004720017, 15:51:21.632
0x0, 86602, 36666, -0.01028201, 0.00630796, 0.01552677, 6.49998E-05, 0.0001420006, 0.0003450029, 15:51:21.641
0x0, 86603, 36667, -0.01602601, -0.009351969, 0.01033258, -0.0003970005, 0.0002160007, 0.0007440001, 15:51:21.649
0x0, 86604, 36668, -0.02437501, -0.003422976, 0.017766, -0.0004120003, -0.0002179993, -6.99982E-06, 15:51:21.657
0x0, 86605, 36669, -0.002324998, -0.0002440214, 0.009747982, -3.400072E-05, -0.0003959993, 0.001055002, 15:51:21.665
0x0, 86606, 36670, -0.02320901, 0.002251983, 0.0138979, -0.0001230007, -6.200001E-05, 0.0002779998, 15:51:21.672
0x0, 86607, 36671, -0.01451001, -0.02156103, 0.002470016, -0.0002730004, 0.0002120007, -1.299754E-05, 15:51:21.681
0x0, 86608, 36672, 0.001612991, 0.0009629726, 0.005146027, 0.0002529994, -9.199977E-05, 0.001137003, 15:51:21.689
0x0, 86609, 36673, -0.008119002, 0.007054925, 0.00433588, -0.0002070004, -0.0001940001, 0.000485003, 15:51:21.697
0x0, 86610, 36674, -0.010828, 0.01065898, 0.01159286, -0.0002420004, 0.0002220003, 0.0007130019, 15:51:21.705
0x0, 86611, 36675, -0.003242001, 0.0008519888, -0.006388187, 0.0001719994, -0.0006399993, 0.0006460026, 15:51:21.714
0x0, 86612, 36676, -0.01642901, 0.005656958, 0.01084995, 9.399932E-05, -0.0003899997, 0.0003399998, 15:51:21.721
0x0, 86613, 36677, -0.0005180091, -0.00701797, 0.01179075, -3.600027E-05, -0.0003149994, 0.0005560033, 15:51:21.729
0x0, 86614, 36678, -0.00612101, 0.01393998, 0.01338577, 0.0001219995, -2.299994E-05, 0.000961002, 15:51:21.737
0x0, 86615, 36679, 0.002497002, -0.0007439852, -0.005835056, 0.0003069993, 0.0005450007, 0.0008320026, 15:51:21.745
0x0, 86616, 36680, -0.003408998, -0.00238502, 0.0039258, -0.0003209999, 5.20004E-05, 7.500127E-05, 15:51:21.754
0x0, 86617, 36681, 0.001822993, 0.002895951, 0.0103426, -0.0002420004, -0.0005660001, 0.0001680031, 15:51:21.762
0x0, 86618, 36682, -0.01212101, 0.00306499, 0.0132556, -0.0002239998, -0.0003919993, 0.0005250014, 15:51:21.769
0x0, 86619, 36683, -0.019979, -0.00325799, 0.0004529953, -0.0002140002, -0.0001969999, 0.0007119998, 15:51:21.778
0x0, 86620, 36684, -0.00713101, -0.009091973, -0.006467342, 0.0001940001, -0.0006510001, 0.0008000024, 15:51:21.785
0x0, 86621, 36685, 0.008791, -0.008556008, 0.005685806, 5.799998E-05, -0.0001849998, 0.0004790016, 15:51:21.794
0x0, 86622, 36686, -0.01797901, 0.01143003, 0.01564598, 7.000007E-05, 0.0001330003, 0.0003789999, 15:51:21.801
0x0, 86623, 36687, -0.009333998, -0.003154993, 0.00506258, -0.0003180001, -0.0003149994, -1.399964E-05, 15:51:21.810
0x0, 86624, 36688, -0.00629501, 0.009128928, -0.01035118, -0.0001360001, -0.0004159994, 0.001188003, 15:51:21.817
0x0, 86625, 36689, -0.006863996, 0.02059293, -0.005103111, 0.0001489995, -0.0001360001, 0.0007630028, 15:51:21.825
0x0, 86626, 36690, -0.01607101, 0.003414035, -0.002429008, 0.0001459997, 0.000124, 0.001341002, 15:51:21.835
0x0, 86627, 36691, -0.014817, -0.01185405, 0.002163887, -0.000395, 9.000022E-05, 0.0005270019, 15:51:21.841
0x0, 86628, 36692, -0.008284003, -0.00691998, -0.002007008, -0.0002780007, 5.900022E-05, 0.0005390011, 15:51:21.849
0x0, 86629, 36693, 0.004559994, 0.009326935, -0.005938053, -3.799982E-05, -0.0003739996, 0.0009680018, 15:51:21.857
0x0, 86630, 36694, -0.011592, -0.01195407, 0.006508827, -0.0003150003, -0.0002019992, 0.0003660023, 15:51:21.865
0x0, 86631, 36695, -0.02579901, 0.0009279251, -0.003677368, -0.000155, -0.0004519997, 0.0003470033, 15:51:21.874
0x0, 86632, 36696, -0.01929401, -0.002707958, 0.01328659, 0.0001959996, -0.0007790001, 0.001044001, 15:51:21.883
0x0, 86633, 36697, -0.029403, 0.00187993, -0.01033735, 0.0001739999, 0.0002210001, 0.0007020012, 15:51:21.889
0x0, 86634, 36698, -0.0007719994, 0.0001069307, 0.0004749298, 0.0002290001, -0.000116, 0.0005100034, 15:51:21.898
0x0, 86635, 36699, -0.008092999, 0.0008380413, 0.010355, -0.0003430005, 0.000151, 0.0005720034, 15:51:21.906
0x0, 86636, 36700, 0.008187994, 0.005260944, 0.00527668, -0.0003000004, -0.0003399998, 0.001052003, 15:51:21.914
0x0, 86637, 36701, -0.00426501, 0.002804041, 0.008140564, -1.899991E-05, -0.0009260001, 0.0005990006, 15:51:21.922
0x0, 86638, 36702, -0.01479, 0.001829982, -0.01525307, -0.0003040005, -0.0001459997, 0.0005570017, 15:51:21.929
0x0, 86639, 36703, -0.017111, 0.002983928, 0.007808685, 0.0007309997, -0.0001479993, 0.0007810034, 15:51:21.938
0x0, 86640, 36704, -0.001457006, 0.004747033, 0.004444599, 0.0004979996, -0.0003450001, 0.0006720014, 15:51:21.946
0x0, 86641, 36705, -0.001816005, 0.0009720325, 0.005936623, -6.600004E-05, 0.0002009999, 0.001090001, 15:51:21.954
0x0, 86642, 36706, -0.006205007, 0.007146001, 0.02321577, 2.400018E-05, -0.0001689997, 0.0006729998, 15:51:21.962
0x0, 86643, 36707, -0.013394, -0.003916025, 0.0003218651, -0.0004290007, -0.00024, 0.001140002, 15:51:21.969
0x0, 86644, 36708, 0.0008559972, 0.005172968, 0.007241726, -0.000616, -0.0005989997, 0.000186, 15:51:21.977
0x0, 86645, 36709, -0.02296701, -0.006671071, 0.01161385, -0.0003519999, -0.000554, 0.0004080012, 15:51:21.985
0x0, 86646, 36710, -0.008922011, -0.01078701, 0.004876614, -3.400072E-05, -0.0005259998, 0.0002210028, 15:51:21.994
0x0, 86647, 36711, 0.0003490001, 0.01605403, -0.01255226, 0.0002269996, 0.0001790002, 0.0005250014, 15:51:22.002
0x0, 86648, 36712, -0.011434, 0.005049944, -0.001618385, -0.0001250003, 0.0001980001, 0.0005370006, 15:51:22.009
0x0, 86649, 36713, 0.003856003, 0.01274002, -0.003845215, -7.100031E-05, -5.899929E-05, 0.001188003, 15:51:22.017
0x0, 86650, 36714, -0.01227601, -0.01073003, 0.008657932, -0.0007230006, 0.0001290003, 0.0008630008, 15:51:22.025
0x0, 86651, 36715, -0.011503, 0.002009034, 0.0001149178, -6.200001E-05, -0.0005219998, 0.001135003, 15:51:22.034
0x0, 86652, 36716, -0.01441801, -0.005629063, 0.003055573, 0.0002560001, -0.000244, 0.000605002, 15:51:22.042
0x0, 86653, 36717, -0.01350801, 0.007954955, 0.0004668236, 0.0003859997, -0.0001519993, 0.0007870011, 15:51:22.049
0x0, 86654, 36718, 0.003500998, 0.01355994, 0.01186275, -2.100039E-05, 5.900022E-05, 0.0008830018, 15:51:22.057
0x0, 86655, 36719, -2.200902E-05, -0.01066303, 0.01321077, -0.0001290003, -3.999937E-05, 0.0008060001, 15:51:22.065
0x0, 86656, 36720, -0.01106401, 0.002308965, 0.01914501, 0.0001429999, -0.000116, 0.0007390007, 15:51:22.074
0x0, 86657, 36721, -0.009883001, -0.007302999, 0.001828671, -0.0005670004, -0.0003829999, 0.0007690005, 15:51:22.082
0x0, 86658, 36722, -0.021246, -0.002451062, 0.002690792, 6.600004E-05, -0.0004179999, 0.0007500015, 15:51:22.090
0x0, 86659, 36723, -0.02343, -0.006123066, -0.005089283, -0.0001410004, -0.0005029999, 0.0004750006, 15:51:22.097
0x0, 86660, 36724, -0.0009620041, 0.001307011, 0.007888794, 0.0002149995, -0.000151, 0.0009820014, 15:51:22.105
0x0, 86661, 36725, -0.01544401, -0.00229001, -0.0137434, 0.0002359999, -0.0002779998, 0.0001910031, 15:51:22.114
0x0, 86662, 36726, -0.007529005, 0.009739995, 0.008189678, -3.500003E-05, 1.100078E-05, 0.0009130016, 15:51:22.122
0x0, 86663, 36727, -0.005686998, 0.007578015, 0.008087635, 9.199977E-05, -0.0004519997, 0.0009430014, 15:51:22.130
0x0, 86664, 36728, -0.03304601, 0.01048493, 0.01076269, 0.00024, -0.0002329992, 0.0009350032, 15:51:22.137
0x0, 86665, 36729, -0.02565101, -0.01110506, 0.0009307861, -5.000271E-06, -2.799928E-05, 0.0006770007, 15:51:22.145
0x0, 86666, 36730, 0.005065992, -0.001734972, 0.02189302, 0.000275, -0.0003490001, 0.0005790032, 15:51:22.154
0x0, 86667, 36731, -0.007514998, -0.006425977, 0.00270462, -9.100046E-05, -2.399925E-05, 0.0006390028, 15:51:22.162
0x0, 86668, 36732, 0.002720997, 0.0007549524, 0.01137161, -0.0001910003, -9.999983E-05, 0.0004639998, 15:51:22.170
0x0, 86669, 36733, -0.003351003, 0.01775002, -0.0003871918, 2.19997E-05, 0.0001990004, 0.0005080029, 15:51:22.177
0x0, 86670, 36734, -0.001723006, 0.01168001, 0.005774021, -0.0002669999, -0.0007109996, 0.000113003, 15:51:22.185
0x0, 86671, 36735, -0.013862, -0.007624984, 0.002004623, -0.0003829999, -4.39994E-05, 0.0008790009, 15:51:22.194
0x0, 86672, 36736, -0.013972, 0.009281993, -0.01690912, -0.0003260002, -0.0003819996, 0.0009910017, 15:51:22.202
0x0, 86673, 36737, 0.0006839931, -0.01694596, 0.001288891, 0.0001229998, -0.0001010001, 0.000380002, 15:51:22.210
0x0, 86674, 36738, 0.002299994, 0.003875971, 0.00369072, -4.00003E-06, -6.49998E-05, 0.0007160008, 15:51:22.217
0x0, 86675, 36739, -0.00301601, 0.003865004, -0.0007052422, -0.0001330003, -0.0003009997, 0.0001350008, 15:51:22.225
0x0, 86676, 36740, -0.02484301, -0.01221907, 0.02139902, -3.200024E-05, -0.000422, 0.0004650019, 15:51:22.234
0x0, 86677, 36741, -0.002461001, -0.003636956, -0.003892422, -0.0004820004, -0.0005000001, 8.000061E-05, 15:51:22.242
0x0, 86678, 36742, 0.001617, 0.01658499, 0.008847713, 0.0004739994, -0.0005609998, 0.0007910021, 15:51:22.250
0x0, 86679, 36743, -0.01426101, -0.01023602, 0.005321026, -0.000581, -0.0003629997, 0.0007870011, 15:51:22.257
0x0, 86680, 36744, -0.002421007, -0.01571596, -0.01504135, 0.0001339996, -0.0002099993, 0.000229001, 15:51:22.265
0x0, 86681, 36745, -0.007478997, -0.012609, -8.535385E-05, -0.0004850002, -2.99979E-06, 0.000481002, 15:51:22.274
0x0, 86682, 36746, -0.004663005, -0.007084966, 0.002299786, -0.0004210006, -7.499941E-05, 0.0008260012, 15:51:22.282
0x0, 86683, 36747, -0.02373001, -0.003344059, -0.002702236, -0.0003780005, -0.0002029995, 0.0008490011, 15:51:22.290
0x0, 86684, 36748, -0.02296101, 0.0005129576, 0.01178503, -0.0002840003, -0.0003289999, 0.0004240014, 15:51:22.297
0x0, 86685, 36749, -0.011188, 0.007241964, -0.01618719, 0.0005599996, -0.0003779996, 0.0007960014, 15:51:22.304
0x0, 86686, 36750, -0.006338999, -0.002089024, 0.01754665, -8.800067E-05, -0.0003539994, 0.0004770011, 15:51:22.314
0x0, 86687, 36751, -0.011282, 0.01025999, 0.01379204, 0.0002499996, 2.800021E-05, 0.0006390028, 15:51:22.322
0x0, 86688, 36752, -0.011857, 0.007172942, 0.005437851, -0.0003450001, 0.0002730004, 0.0001830012, 15:51:22.330
0x0, 86689, 36753, -0.001624003, 0.006886005, -0.00442028, -0.0002100002, -0.0002409993, 0.0007780008, 15:51:22.338
0x0, 86690, 36754, -0.012538, 0.01329195, -0.01550198, -2.500042E-05, -0.0006089993, 0.0005170032, 15:51:22.345
0x0, 86691, 36755, -0.005558997, 0.003216982, -0.004353046, 9.999983E-05, -0.000732, 0.0009300001, 15:51:22.353
0x0, 86692, 36756, -0.008855, 0.006760001, -0.01433802, 8.799974E-05, -0.0002449993, 0.001276001, 15:51:22.362
0x0, 86693, 36757, 0.0006719977, -0.009240031, -0.008218288, -0.0002490003, 4.599988E-05, 0.0009070002, 15:51:22.370
0x0, 86694, 36758, -0.003817007, 0.0004659891, 0.01350069, -0.0001980001, 0.0001760004, 0.0001630001, 15:51:22.378
0x0, 86695, 36759, -0.021603, 0.003988981, -0.001498222, -0.0002939999, 0.000159, 0.0007200018, 15:51:22.385
0x0, 86696, 36760, -0.001653001, 0.01704097, -0.003682137, -0.0002300004, -0.0006539999, 0.00079, 15:51:22.393
0x0, 86697, 36761, -0.017829, 0.007892966, 0.006381035, -0.0002530003, -0.0004469994, 0.0003770031, 15:51:22.402
0x0, 86698, 36762, -0.01870501, -0.002665997, 0.002406597, -0.0003660005, -0.0006929999, 0.0005530007, 15:51:22.410
0x0, 86699, 36763, -0.006307006, 0.00514102, 0.01356173, 0.0001449995, -9.499956E-05, 0.0006810017, 15:51:22.418
0x0, 86700, 36764, -0.02249001, -0.003036976, 0.01007986, 3.900006E-05, 0.0002870001, 0.001230001, 15:51:22.426
0x0, 86701, 36765, -0.003353998, 0.01375496, 0.001420021, -0.0003479999, 0.0001090001, 0.0003340021, 15:51:22.434
0x0, 86702, 36766, -0.01402201, 0.002274036, 0.007275581, -0.0004750006, 4.900061E-05, 0.0009400025, 15:51:22.442
0x0, 86703, 36767, 0.005353004, -0.004011035, 0.01516962, -0.0001330003, -0.0004239995, 0.0004290007, 15:51:22.450
0x0, 86704, 36768, -0.016792, 0.01209104, 0.008121014, 3.1E-05, -0.0003169999, 0.001220003, 15:51:22.458
0x0, 86705, 36769, -0.02332701, -0.02883804, -0.01651907, -0.0006610006, -0.0003299993, 0.0005240031, 15:51:22.465
0x0, 86706, 36770, -0.014672, -0.02182901, -0.001204967, 0.000403, -0.0002729995, 0.0009080023, 15:51:22.474
0x0, 86707, 36771, -0.01000901, -0.007076025, -0.008092403, 7.099938E-05, -5.299971E-05, 0.0006440021, 15:51:22.482
0x0, 86708, 36772, -0.019089, 0.008455992, 0.01030684, -0.0002420004, 0.0002580006, 0.0002770014, 15:51:22.490
0x0, 86709, 36773, -0.00795801, 0.001670957, -0.003429413, 0.0003109993, -0.0004269993, 0.0001460016, 15:51:22.497
0x0, 86710, 36774, -0.006274998, 0.008008957, -0.001670361, -0.0003140001, -0.0003279997, 0.0009540021, 15:51:22.507
0x0, 86711, 36775, -0.01817301, 0.004801035, 0.006774902, 0.000186, -0.0006559994, 0.001156002, 15:51:22.514
0x0, 86712, 36776, -0.01805301, 0.006912947, 0.002533913, -0.0001500007, -0.0003049998, 0.000728, 15:51:22.522
0x0, 86713, 36777, -0.015614, 0.01125693, 0.008928776, 0.0002779998, 3.900006E-05, 0.0006800033, 15:51:22.530
0x0, 86714, 36778, -0.003148004, -0.00387907, 0.004635811, 0.0002659997, 0.0002530003, 0.0008090027, 15:51:22.538
0x0, 86715, 36779, 0.002067, 0.00779295, -0.002042294, -0.0001370003, -0.0002339995, 5.100295E-05, 15:51:22.547
0x0, 86716, 36780, -0.01398601, 0.001840949, 0.009268761, -0.0003850004, -0.0002459995, 0.0006210022, 15:51:22.553
0x0, 86717, 36781, -0.01592301, 0.005658984, 0.01320076, -0.0003129998, -0.0003659995, 0.000643, 15:51:22.562
0x0, 86718, 36782, -0.010285, -0.016132, -0.006728172, 0.0004389994, -0.0003809994, 0.0004400015, 15:51:22.569
0x0, 86719, 36783, -0.005078003, -0.002889037, 0.004010677, 0.0001379997, -0.000279, 0.0007440001, 15:51:22.578
0x0, 86720, 36784, -0.01663801, -0.005866051, -0.00486517, 0.0001619998, 0.0002939999, 0.0009350032, 15:51:22.587
0x0, 86721, 36785, 0.001358002, -0.006298065, 0.00247097, -6.000046E-05, -0.000465, -7.800013E-05, 15:51:22.594
0x0, 86722, 36786, -0.01520501, 0.01457298, 0.007795811, 0.0002210001, -0.0004730001, 0.0006020032, 15:51:22.602
0x0, 86723, 36787, -0.005196005, 0.01250196, -0.002691269, -0.0001190007, -0.0004369998, 0.0002460033, 15:51:22.610
0x0, 86724, 36788, -0.01423201, 0.005986929, 0.01638794, 8.899998E-05, -0.0006399993, 0.0004700013, 15:51:22.618
0x0, 86725, 36789, -0.002291009, -0.009283066, -0.003359318, -0.0002260003, -0.0005580001, 0.000519, 15:51:22.626
0x0, 86726, 36790, -0.01629101, 0.01129293, 0.01980162, -4.999992E-05, -1.29994E-05, -0.0003759973, 15:51:22.634
0x0, 86727, 36791, 0.005609989, -0.002634048, 0.00511694, -0.000302, -8.399971E-05, 0.0005550012, 15:51:22.641
0x0, 86728, 36792, -0.013882, 0.01097798, 0.01597881, -9.800028E-05, 0.0001760004, 0.0006350018, 15:51:22.650
0x0, 86729, 36793, -0.009660006, -0.01808298, -0.006878376, -0.00019, -4.199985E-05, 0.00031, 15:51:22.658
0x0, 86730, 36794, -0.01807, -0.002251983, -0.005963326, -0.000151, -9.700004E-05, 0.0005790032, 15:51:22.666
0x0, 86731, 36795, -0.02213, 0.002925038, -0.0065341, 0.0001299996, -0.0003199996, 0.0001870021, 15:51:22.674
0x0, 86732, 36796, 0.0008890033, 0.007709026, 0.009194851, 0.0003349995, -0.0004579993, 0.001050003, 15:51:22.681
0x0, 86733, 36797, 0.0009929985, 0.001716018, 0.006731987, -0.0001090001, -0.0001010001, 0.0004440024, 15:51:22.690
0x0, 86734, 36798, -0.003326997, 0.01098895, 0.009373665, 0.000492, 9.20007E-05, 0.0006150007, 15:51:22.698
0x0, 86735, 36799, -0.016298, 0.006906033, 0.01564789, -0.0001870003, -0.0004849993, 0.0002670027, 15:51:22.706
0x0, 86736, 36800, -0.01669501, 0.01192498, 0.00203371, -0.0003380002, 4.800037E-05, 0.000829, 15:51:22.715
0x0, 86737, 36801, -0.005560011, -0.008437991, -0.02179813, -0.0001400001, -0.0005839998, 0.000271, 15:51:22.721
0x0, 86738, 36802, -0.018084, -0.01285899, 0.00206995, 0.0001679994, -0.0005489998, 0.0009510033, 15:51:22.730
0x0, 86739, 36803, 0.001153991, -0.004970074, -0.005823135, -0.0003580004, -0.0002999995, 0.0005630031, 15:51:22.738
