Start Time: 9/10/2024 3:36:30 PM
RDT Sample Rate: 500
Force Units: N
Counts per Unit Force: 1000000
Torque Units: Nm
Counts per Unit Torque: 1000000
Status (hex), RDTSequence, F/T Sequence, Fx , Fy , Fz , Tx , Ty , Tz , Time 
0x0, 73274, 57568, -0.01424401, 0.001515031, 0.01441813, 0.0001809997, 0.0001649996, -0.001075, 15:36:31.203
0x0, 73275, 57569, -0.012361, 0.01343703, 0.02007008, -1.600012E-05, 0.0003220001, -0.0009649992, 15:36:31.211
0x0, 73276, 57570, -0.021595, 0.011971, 0.02637529, -0.0009150002, 0.001197, -0.001324002, 15:36:31.220
0x0, 73277, 57571, -0.001595005, 0.01414502, 0.01584816, -0.0008429997, 0.0006689997, -0.0009079985, 15:36:31.228
0x0, 73278, 57572, -0.027832, 0.01286399, 0.02151918, -0.0005930001, 0.000577, -0.0006700009, 15:36:31.236
0x0, 73279, 57573, -0.02175501, -0.00791502, 0.02549601, -0.0003599999, 0.0003669998, -0.000500001, 15:36:31.243
0x0, 73280, 57574, -0.015598, -0.005478024, 0.007597446, 0.0002640001, 0.0004460001, -0.0007640012, 15:36:31.251
0x0, 73281, 57575, -0.014321, 0.01225102, 0.04014921, 0.0002720002, 0.0004389994, -0.0008959994, 15:36:31.260
0x0, 73282, 57576, -0.002948001, 0.01125801, 0.019876, -0.000159, 0.0006179996, -0.001205999, 15:36:31.268
0x0, 73283, 57577, -0.004104003, 0.01010692, 0.04200602, -0.001073, 0.000585, 0.0001630001, 15:36:31.275
0x0, 73284, 57578, -0.01422, 0.02051699, 0.02601242, -0.0005240003, 0.0005389992, -0.0008240007, 15:36:31.284
0x0, 73285, 57579, -0.009025007, 0.001567006, 0.023808, -3.399979E-05, -2.299994E-05, -0.0004910007, 15:36:31.291
0x0, 73286, 57580, -0.018087, -0.00326407, 0.02222443, -4.999992E-05, 8.199923E-05, -0.0007999986, 15:36:31.300
0x0, 73287, 57581, -0.019124, -0.01200902, 0.03060198, 2.599973E-05, 0.0001769997, -0.0006439984, 15:36:31.308
0x0, 73288, 57582, -0.01161501, 0.003642917, 0.01194525, -0.0003070002, 0.000705, -0.001316, 15:36:31.316
0x0, 73289, 57583, -0.005104005, 0.01573598, 0.0194931, -0.000821, 0.0005489998, -0.0008659996, 15:36:31.324
0x0, 73290, 57584, -0.006623, 0.01816297, 0.005146027, -0.001046, 0.0007879995, -0.0006639995, 15:36:31.331
0x0, 73291, 57585, -0.01260601, 0.007987976, 0.01334143, -0.0005440004, 0.000395, -0.001182001, 15:36:31.339
0x0, 73292, 57586, -0.029606, -0.008568048, 0.01558924, -0.0003530001, -4.700013E-05, -0.0006540008, 15:36:31.348
0x0, 73293, 57587, -0.013732, 0.01109993, 0.02925825, -0.0001889998, 0.0002699997, -0.0007519983, 15:36:31.355
0x0, 73294, 57588, -0.010847, -0.004247069, 0.02040815, 0.0002159998, 0.0002189996, -0.0007730015, 15:36:31.364
0x0, 73295, 57589, -0.002279013, 0.007285953, 0.01856613, -0.0001940001, 0.001062999, -0.0008959994, 15:36:31.371
0x0, 73296, 57590, 0.01259199, 0.008653998, 0.01058531, -0.0007069996, 0.0005699992, -0.0006790012, 15:36:31.379
0x0, 73297, 57591, -0.03691101, 0.008839011, 0.01712227, -0.001072, 0.000457, -0.0008770004, 15:36:31.388
0x0, 73298, 57592, -0.016341, 0.005210996, 0.01697826, -0.0006100005, -0.0004000003, -0.001134001, 15:36:31.396
0x0, 73299, 57593, -0.02868101, 0.02771199, 0.0156951, 0.0003620004, -0.0002250001, -0.0006400011, 15:36:31.404
0x0, 73300, 57594, -0.02561401, -0.004142046, 0.01171827, -0.0002279999, 0.0002099993, -0.0007890016, 15:36:31.410
0x0, 73301, 57595, -0.01841101, 0.000518918, 0.05406427, -4.199985E-05, 0.000364, -0.0002989992, 15:36:31.419
0x0, 73302, 57596, 0.007593989, 0.01298201, 0.02574921, -0.0004169997, 0.0006679995, -0.0007929988, 15:36:31.428
0x0, 73303, 57597, -0.00547801, 0.02167594, 0.01183319, -0.0007729996, 0.0006689997, -0.001278002, 15:36:31.435
0x0, 73304, 57598, -0.01813701, 0.014552, 0.00600338, -0.00074, 0.0005719997, -0.001063999, 15:36:31.444
0x0, 73305, 57599, -0.01799601, 0.005797029, 0.02036619, -0.0006940002, 5.199946E-05, -0.0002640001, 15:36:31.450
0x0, 73306, 57600, -0.026278, 0.01600301, 0.01816797, 0.0002039997, 0.0003039995, -0.0009399988, 15:36:31.459
0x0, 73307, 57601, -0.022301, 0.007568002, 0.01812124, 3.799982E-05, 0.0003729993, -0.001164, 15:36:31.468
0x0, 73308, 57602, -0.017809, 0.01250696, 0.03805113, -9.800028E-05, 0.0009999992, -0.0002259985, 15:36:31.476
0x0, 73309, 57603, -0.00993, 0.01275003, 0.02100134, -0.000364, 0.0005580001, -0.0008389987, 15:36:31.484
0x0, 73310, 57604, -0.02363001, 0.002699971, 0.02746725, -0.0008309996, 0.0005409997, -0.0008409992, 15:36:31.492
0x0, 73311, 57605, -0.02540901, 0.00126195, 0.01866722, -0.0003439998, 8.199923E-05, -0.001403999, 15:36:31.499
0x0, 73312, 57606, -0.04240601, 0.002017975, 0.01027822, -0.0004850002, 0.0006139996, -0.0005570017, 15:36:31.508
0x0, 73313, 57607, -0.01300301, 0.00511992, 0.02166939, 0.0002720002, 0.0005469993, -0.0005929992, 15:36:31.516
0x0, 73314, 57608, -0.01128601, 0.013399, 0.0415411, 1.700036E-05, 0.0002729995, -0.0005300008, 15:36:31.523
0x0, 73315, 57609, -0.022227, 0.01181495, 0.03021812, -0.0005289996, 0.0005139997, -0.0006520003, 15:36:31.532
0x0, 73316, 57610, -0.014283, 0.004526019, 0.02175617, -0.0006959997, 0.0004249997, -0.001060002, 15:36:31.539
0x0, 73317, 57611, -0.01951201, 0.02243495, 0.01628923, -0.0004500002, 7.099938E-05, -0.0005350001, 15:36:31.548
0x0, 73318, 57612, -0.020225, 0.01398599, 0.02916336, -0.0001320001, 0.0003509996, -0.001125999, 15:36:31.555
0x0, 73319, 57613, -0.015642, 0.00682199, 0.006747246, -4.599988E-05, 0.0004799999, -0.001476001, 15:36:31.564
0x0, 73320, 57614, -0.01867101, 0.005088925, 0.01781225, -2.699997E-05, 0.0003919993, -0.0005309992, 15:36:31.571
0x0, 73321, 57615, -0.01511201, 0.001520991, 0.02859211, -0.0002490003, 0.000984, -0.0005730018, 15:36:31.578
0x0, 73322, 57616, -0.02371901, 0.01545894, 0.01975298, -0.0008309996, 0.0009639999, -0.0008749999, 15:36:31.588
0x0, 73323, 57617, -0.005108014, 0.009976983, 0.02572823, -0.001109, 0.0005219998, -0.0006759986, 15:36:31.595
0x0, 73324, 57618, -0.027133, 0.0005500317, 0.03359413, -0.0006459998, 0.0002499996, -0.0007870011, 15:36:31.604
0x0, 73325, 57619, -0.03209101, -0.001833081, 0.01694012, 0.0001710001, 2.399925E-05, -0.001162998, 15:36:31.612
0x0, 73326, 57620, -0.006897002, 0.00563395, 0.04616642, -0.0001739999, 0.0002469998, -0.0004989989, 15:36:31.619
0x0, 73327, 57621, -0.00780201, 0.01399302, 0.03431845, -8.700043E-05, 0.0007139994, -0.0002069995, 15:36:31.627
0x0, 73328, 57622, -0.024266, -0.006286025, 0.03611135, -0.0009150002, 0.001033, -0.0007309988, 15:36:31.636
0x0, 73329, 57623, -0.01638901, 0.009683967, 0.0225234, -0.0007060003, 0.0005469993, -0.0009890012, 15:36:31.643
0x0, 73330, 57624, -0.022172, 0.01135099, 0.008987427, -0.000399, 0.0002830001, -0.0008109994, 15:36:31.652
0x0, 73331, 57625, -0.03763501, 0.009130001, 0.009932041, 0.0001750002, 0.0005890001, -0.0002730004, 15:36:31.658
0x0, 73332, 57626, -0.015319, -0.01553297, 0.02766943, -0.0002199998, 0.0001329994, -0.0008019991, 15:36:31.667
0x0, 73333, 57627, -0.007812008, 0.005303979, 0.005038261, 0.0003300002, 0.0005299998, -0.0005749986, 15:36:31.676
0x0, 73334, 57628, -0.02344701, 0.02477396, 0.03147507, -0.000612, 0.001006, -0.0004110001, 15:36:31.683
0x0, 73335, 57629, 0.006845996, 0.02333701, 0.0203681, -0.0002459995, 0.0004319996, -0.001139998, 15:36:31.692
0x0, 73336, 57630, -0.02597301, 0.01793492, 0.0204401, -0.0005700001, 0.0004579993, -0.0002319999, 15:36:31.699
0x0, 73337, 57631, -0.02705701, 0.02041602, 0.01955843, -0.0002490003, -0.0002800003, -0.000390999, 15:36:31.707
0x0, 73338, 57632, -0.009349003, 0.004414916, 0.03162241, 0.0002610004, -0.0002270006, -0.0006170012, 15:36:31.715
0x0, 73339, 57633, -0.01357801, 0.0005209446, 0.01548338, 0.0004089996, 0.0009869998, -0.001449, 15:36:31.724
0x0, 73340, 57634, -0.002780005, 0.01150501, 0.01860905, 0.0001029996, 0.0005279994, -0.0006010011, 15:36:31.732
0x0, 73341, 57635, -0.002259001, 0.01239002, 0.03482533, -0.0004019998, 0.0006039999, -0.001007002, 15:36:31.739
0x0, 73342, 57636, -0.028503, 0.01883793, 0.02306938, -0.0002330001, 0.0008889996, -0.0009180009, 15:36:31.747
0x0, 73343, 57637, -0.009108007, 0.01661003, 0.02380133, -0.0008549998, -6.10007E-05, -0.001488, 15:36:31.756
0x0, 73344, 57638, -0.02150601, -0.0002120733, 0.02447414, -0.0001520002, -8.600019E-05, -0.0009809993, 15:36:31.763
0x0, 73345, 57639, -0.02616, 0.01053798, 0.02793598, 0.0001839995, 0.0002469998, -0.0004680008, 15:36:31.772
0x0, 73346, 57640, -0.004847005, 0.01282001, 0.02146626, 0.0002319999, 0.0002659997, -0.0006089993, 15:36:31.779
0x0, 73347, 57641, -0.02304201, 0.01059294, 0.01944399, -0.0004329998, 0.001296, -0.000833001, 15:36:31.786
0x0, 73348, 57642, 0.003787994, 0.025859, 0.02206802, -0.0001630001, 0.0002349997, -0.000976, 15:36:31.796
0x0, 73349, 57643, -0.01295701, 0.004354, 0.01395226, -0.000891, 0.0006419998, -0.001099002, 15:36:31.803
0x0, 73350, 57644, -0.024957, 0.007483959, 0.02951002, -0.000492, -9.500049E-05, -0.0008190013, 15:36:31.811
0x0, 73351, 57645, -0.013933, 0.004119992, 0.01109409, -7.000007E-05, 0.0002939999, -0.001277, 15:36:31.820
0x0, 73352, 57646, -0.027804, 0.01537097, 0.03978205, 0.0003190003, -0.000213, -0.0006919987, 15:36:31.827
0x0, 73353, 57647, 0.001540989, 0.006309032, 0.02821732, -1.099985E-05, 7.000007E-05, -0.0003979988, 15:36:31.835
0x0, 73354, 57648, -0.008607, 0.02203095, 0.02282619, -0.000155, 0.001061999, -0.0008050017, 15:36:31.843
0x0, 73355, 57649, -0.018086, 0.01850593, 0.007743359, -0.0008479999, 0.001000999, -0.0004919991, 15:36:31.851
0x0, 73356, 57650, -0.01865101, 0.004073977, 0.02586508, -0.0005710004, 0.0002779998, -0.0007169992, 15:36:31.859
0x0, 73357, 57651, -0.034833, -0.0005990267, 0.03481531, -0.0003300002, 0.0003349995, -0.001029, 15:36:31.868
0x0, 73358, 57652, -0.02458501, -0.01367998, 0.0210824, -5.799998E-05, 0.0003089998, -0.0009800009, 15:36:31.876
0x0, 73359, 57653, -0.03431901, -0.008195996, 0.005320072, 0.0001130002, 0.0007269997, -0.0003149994, 15:36:31.883
0x0, 73360, 57654, -0.016662, 0.02173495, 0.04962444, 0.0002800003, 0.0008149995, -0.0008540004, 15:36:31.892
0x0, 73361, 57655, -0.015734, 0.01973903, 0.03166342, -0.000647, 0.001181, -0.0005280003, 15:36:31.899
0x0, 73362, 57656, -0.023863, 0.02416492, 0.03230619, -0.0009160005, 0.0003189994, -0.0006100014, 15:36:31.908
0x0, 73363, 57657, -0.015854, 0.022017, 0.002303123, -0.0003169999, -1.200009E-05, -0.0005250014, 15:36:31.915
0x0, 73364, 57658, -0.03056, 0.001585007, 0.02902603, 0.0005940003, -2.800021E-05, -0.0005050004, 15:36:31.924
0x0, 73365, 57659, -0.01837401, 0.01210594, 0.03954124, 0.0002359999, 0.000736, -0.0006980002, 15:36:31.931
0x0, 73366, 57660, 0.007881001, 0.01495397, 0.04428244, 6.700028E-05, 0.0002589999, -0.001295999, 15:36:31.940
0x0, 73367, 57661, -0.02020101, 0.01029003, 0.02748013, -0.0005170004, 0.001213999, -0.0008380003, 15:36:31.948
0x0, 73368, 57662, 0.000523001, 0.01940298, 0.02905703, -0.0005130004, 0.0005649999, -0.001046002, 15:36:31.955
0x0, 73369, 57663, -0.014898, 0.01177895, 0.02856922, -0.0008490002, 0.0005580001, -0.001108002, 15:36:31.964
0x0, 73370, 57664, -0.01608901, 0.01386094, 0.01840734, -0.0003009997, -0.0001640003, -0.0005480014, 15:36:31.971
0x0, 73371, 57665, -0.024646, 0.01707292, 0.02008343, 0.0003150003, 0.0003089998, -0.0004150011, 15:36:31.979
0x0, 73372, 57666, -0.00923501, 0.002838016, 0.02140331, 0.0002779998, 1.099985E-05, -0.000248, 15:36:31.987
0x0, 73373, 57667, 0.0001019984, 0.01185703, 0.03586006, 0.0001370003, 0.0009889994, -0.0004540011, 15:36:31.995
0x0, 73374, 57668, -0.006380007, 0.02453995, 0.03035307, -0.0003389996, 0.0009960001, -0.001401, 15:36:32.003
0x0, 73375, 57669, -0.007470012, 0.02705193, 0.02162313, -0.001026, -0.0001710001, -0.0006209984, 15:36:32.011
0x0, 73376, 57670, -0.025435, 0.013533, 0.031744, -0.0005449997, 0.0005069999, -0.0004829988, 15:36:32.019
0x0, 73377, 57671, -0.02152601, -0.00703001, 0.02411509, 0.0001189997, -7.000752E-06, -0.000452999, 15:36:32.028
0x0, 73378, 57672, -0.02414501, 0.010481, 0.04581118, 0.0001090001, -3.300048E-05, -0.0008299984, 15:36:32.035
0x0, 73379, 57673, 0.00223799, -0.01380408, 0.03619337, 0.0003000004, 0.0005559996, -0.0009000003, 15:36:32.044
0x0, 73380, 57674, -0.01064301, 0.01107395, 0.02502537, -0.0007269997, 0.0007469999, -0.0006170012, 15:36:32.051
0x0, 73381, 57675, -0.017177, 0.03043592, 0.03011131, -0.000341, 0.0004129997, -0.0006409995, 15:36:32.060
0x0, 73382, 57676, -0.01635301, 0.01049197, 0.02977228, -0.0006879997, 0.0006099995, -0.000576999, 15:36:32.068
0x0, 73383, 57677, -0.02022101, 0.001961946, 0.03343916, -0.0007579997, -4.999992E-05, -0.0004799999, 15:36:32.076
0x0, 73384, 57678, -0.005128011, -0.015674, 0.02341843, -0.0002389997, -0.0001420006, -0.0007890016, 15:36:32.083
0x0, 73385, 57679, -0.02602801, 0.01466799, 0.02854443, -0.0002279999, 0.0002499996, -0.0008919984, 15:36:32.091
0x0, 73386, 57680, -0.006606013, -0.002611995, 0.02716208, -0.0002429998, 0.0004019998, -0.0004989989, 15:36:32.100
0x0, 73387, 57681, 0.004523993, 0.01901495, 0.03943539, -0.0005249996, 0.0006019995, -0.001292001, 15:36:32.107
0x0, 73388, 57682, -0.02577101, 0.01090693, 0.03810501, -0.0008800002, 0.0007609995, -0.0009079985, 15:36:32.116
0x0, 73389, 57683, -0.017157, 0.01287794, 0.02816343, -0.0005940003, 0.0001980001, -0.0005320013, 15:36:32.123
0x0, 73390, 57684, -0.025846, 0.005697966, 0.0143652, -0.0002539996, 0.0002229996, -0.0002879985, 15:36:32.131
0x0, 73391, 57685, -0.01994301, 0.009626031, 0.02700138, 0.0001379997, 0.0002619997, -0.0006720014, 15:36:32.139
0x0, 73392, 57686, 0.004066989, 0.018381, 0.04323101, 0.0004390003, 0.0005389992, -0.0006689988, 15:36:32.147
0x0, 73393, 57687, -0.01144701, 0.001538992, 0.03661442, -0.0007069996, 0.0008969996, -0.001260001, 15:36:32.156
0x0, 73394, 57688, -0.01045901, 0.02113199, 0.02584219, -0.0002680002, 0.0008229995, -0.0009160005, 15:36:32.163
0x0, 73395, 57689, -0.01684801, 0.02369392, 0.02552414, -0.0003749998, 0.0004829997, -0.0006829984, 15:36:32.171
0x0, 73396, 57690, -0.02749, 0.01310599, 0.01071215, -7.599965E-05, 0.000492, -0.0008400008, 15:36:32.179
0x0, 73397, 57691, -0.02323501, -0.007959008, 0.02583027, -0.0002410002, 0.0004669996, -0.0004890002, 15:36:32.187
0x0, 73398, 57692, -0.013905, 0.009967923, 0.01062012, 5.100016E-05, 0.0004199995, -0.0007460006, 15:36:32.196
0x0, 73399, 57693, 0, 0.008412004, 0.04577637, 3.600027E-05, 0.0008689994, -0.0005749986, 15:36:32.203
0x0, 73400, 57694, -0.01165801, 0.01230502, 0.0230732, -0.0003180001, 0.001048, -0.0008880012, 15:36:32.211
0x0, 73401, 57695, -0.01454, 0.006968975, 0.02233934, -0.0008730004, 0.000829, -0.0007999986, 15:36:32.219
0x0, 73402, 57696, -0.019658, 0.01596093, 0.01962423, -0.0004449999, 0.0001349999, 3.900006E-05, 15:36:32.227
0x0, 73403, 57697, -0.03595601, -0.006646037, 0.02116299, -0.0003599999, 0.0003299993, -0.001164999, 15:36:32.236
0x0, 73404, 57698, -0.006561011, 0.003095984, 0.03356409, 0.0001149997, 0.0002319999, -0.001012001, 15:36:32.243
0x0, 73405, 57699, -0.008203, 0.004819989, 0.03028536, -2.299994E-05, 0.0001169993, -0.0009200014, 15:36:32.251
0x0, 73406, 57700, -0.00500001, 0.009640932, 0.02073717, 1.799967E-05, 0.0005509993, -0.0009020008, 15:36:32.259
0x0, 73407, 57701, -0.009158, 0.02082694, 0.02477598, -6.099977E-05, 0.0008149995, -0.001097001, 15:36:32.267
0x0, 73408, 57702, -0.020346, -0.0003169775, 0.03380108, -0.001066, 0.0005469993, -0.0003699996, 15:36:32.276
0x0, 73409, 57703, -0.02349001, -0.005535007, 0.03285837, -0.000306, -0.0002380004, -0.0001909994, 15:36:32.284
0x0, 73410, 57704, -0.028199, 0.004853964, 0.0215044, -0.000399, 7.40001E-05, -0.0006799996, 15:36:32.291
0x0, 73411, 57705, -0.02101001, 0.0006619692, -0.00219202, -8.899998E-05, 0.000271, -0.0003480017, 15:36:32.300
0x0, 73412, 57706, -0.01361401, 0.009758949, 0.01393318, 0.0001919996, 0.0009369999, -0.001046002, 15:36:32.307
0x0, 73413, 57707, -0.007172003, 0.01520503, 0.02359343, -0.0004909998, 0.0007759994, -0.0005510002, 15:36:32.316
0x0, 73414, 57708, -0.010763, 0.01283097, 0.03358316, -0.0008199997, 0.0002009999, -0.0005640015, 15:36:32.324
0x0, 73415, 57709, -0.017396, -0.004755974, 0.0157752, -0.0003979998, -0.0001750002, -0.0009739995, 15:36:32.331
0x0, 73416, 57710, -0.032506, 0.006498933, 0.01056623, -0.0004690001, -0.0002500005, -0.0005029999, 15:36:32.339
0x0, 73417, 57711, -0.029081, -0.001312017, 0.008341312, 0.0002119998, 0.0005649999, -0.001079999, 15:36:32.347
0x0, 73418, 57712, -0.014771, 0.003831029, 0.03205442, -4.00003E-06, 0.000798, -0.001139, 15:36:32.355
0x0, 73419, 57713, -0.004335001, 0.01552498, 0.02394533, -0.000155, 0.0008459995, -0.001033001, 15:36:32.364
0x0, 73420, 57714, -0.006728008, 0.02136803, 0.02679729, -0.0003530001, 0.0008699996, -0.0009649992, 15:36:32.371
0x0, 73421, 57715, -0.008209005, 0.01564503, 0.02327299, -0.001193, 0.0002600001, -6.200001E-05, 15:36:32.379
0x0, 73422, 57716, -0.02615701, 0.01393592, 0.01851034, -0.0005919999, 0.0002560001, -0.0008229986, 15:36:32.387
0x0, 73423, 57717, -0.009289011, 0.007581949, 0.02510309, 0.0001940001, -0.0004520006, -0.001075, 15:36:32.395
0x0, 73424, 57718, -0.018223, 0.004254937, 0.004191399, 0.0001229998, 0.0005249996, -0.0009840019, 15:36:32.404
0x0, 73425, 57719, -0.01176101, 0.007984996, 0.0290904, 0.000364, 0.0002719993, -0.0009920001, 15:36:32.411
0x0, 73426, 57720, -0.01280701, 0.01947594, 0.04309702, -3.699958E-05, 0.000732, -0.000895001, 15:36:32.419
0x0, 73427, 57721, -0.01465301, 0.01819897, 0.024436, -0.000709, 0.0002539996, -0.00138, 15:36:32.427
0x0, 73428, 57722, -0.018489, 0.008082032, 0.01535845, -0.0005419999, 0.0002179993, -0.0013, 15:36:32.435
0x0, 73429, 57723, -0.01634601, 0.00782001, 0.02775908, -0.0001710001, 2.099946E-05, -0.0005609989, 15:36:32.444
0x0, 73430, 57724, -0.020316, 0.006693959, 0.03808928, 0.0003500003, 0.0002629999, -0.0003449991, 15:36:32.451
0x0, 73431, 57725, -0.017075, -0.002111077, 0.02159643, -0.0003760001, 0.0005749995, -0.000638999, 15:36:32.459
0x0, 73432, 57726, -0.010231, 0.001402974, 0.04735518, -0.0005299998, 0.0008199997, -0.001414001, 15:36:32.467
0x0, 73433, 57727, -0.001787007, -0.001780033, 0.02842903, -0.0007739998, 0.0004309993, -0.001132, 15:36:32.475
0x0, 73434, 57728, -0.02171801, 0.01116097, 0.01980639, -0.0008990001, 0.0001839995, -0.001635998, 15:36:32.484
0x0, 73435, 57729, -0.03785901, 0.02520192, 0.02162218, -0.0004390003, 0.0001099994, -0.0008139983, 15:36:32.492
0x0, 73436, 57730, -0.01373801, 0.009413958, 0.0335474, -0.0001910003, -0.0004400006, -0.0006159991, 15:36:32.499
0x0, 73437, 57731, -0.008268014, 0.007879019, 0.0230031, 0.0003079996, 0.0003649993, -0.0005399995, 15:36:32.506
0x0, 73438, 57732, -0.01582801, 0.003240943, 0.02645636, 0.0002929997, 0.0004509995, -0.0006680004, 15:36:32.515
0x0, 73439, 57733, 0.01961599, 0.001909018, 0.04093933, -0.0005390001, 0.0005289996, -0.001295999, 15:36:32.524
0x0, 73440, 57734, -0.01883601, 0.00849998, 0.03276443, -0.001129, 0.0006519994, -0.0003629997, 15:36:32.532
0x0, 73441, 57735, -0.008897007, 0.005200982, 0.02825308, -0.0008650003, 0.0005329996, -0.0008720011, 15:36:32.539
0x0, 73442, 57736, -0.008116007, 0.01169002, 0.01904917, -0.000209, -1.499988E-05, -5.200133E-05, 15:36:32.547
0x0, 73443, 57737, -0.01088601, 0.0001189709, 0.0254364, -0.0001640003, 0.000333, -0.0009649992, 15:36:32.556
0x0, 73444, 57738, -0.02391201, 0.01282203, 0.03218412, 0.0002420004, 0.0002529994, -0.0007539988, 15:36:32.564
0x0, 73445, 57739, 0.002440989, 0.009739995, 0.03670311, -0.0006250003, 0.0006879997, -0.0005359985, 15:36:32.572
0x0, 73446, 57740, -0.0006820112, 0.02130699, 0.0333643, -0.000484, 0.0005399995, -0.0004159994, 15:36:32.579
0x0, 73447, 57741, -0.015642, 0.008150935, 0.003111362, -0.0007389998, 0.0003450001, -0.0004860014, 15:36:32.587
0x0, 73448, 57742, -0.006797999, -0.003015995, 0.02553034, -0.0006309999, 8.69995E-05, -0.001008, 15:36:32.595
0x0, 73449, 57743, -0.006300002, 0.004899025, 0.009787083, -0.000178, -6.700028E-05, -0.001088999, 15:36:32.604
0x0, 73450, 57744, -0.007833004, -0.004114985, 0.02961636, -0.0002769995, -0.0001110006, -0.0006630011, 15:36:32.612
0x0, 73451, 57745, -0.017609, 0.01350892, 0.03146935, 7.299986E-05, 0.00067, -0.000957001, 15:36:32.619
0x0, 73452, 57746, 0.001093, 0.02036095, 0.02347422, 0.0001020003, 0.0005279994, -0.001054998, 15:36:32.627
0x0, 73453, 57747, 0.003463, 0.02487493, 0.02210522, -0.0007739998, 0.0003829999, -0.0009200014, 15:36:32.636
0x0, 73454, 57748, -0.01528601, 0.005692005, 0.02124929, -0.0008220002, 0.0003779996, -0.000380002, 15:36:32.644
0x0, 73455, 57749, -0.03405401, -0.001067996, 0.01621914, -0.0006750003, 0.0004819995, -0.0005749986, 15:36:32.652
0x0, 73456, 57750, -0.01889701, 0.009433985, 0.02533531, -2.599973E-05, -0.0001110006, -0.0008139983, 15:36:32.659
