,time
0,0.0002148151397705078
1,0.010615825653076172
2,0.02124643325805664
3,0.031705379486083984
4,0.04238414764404297
5,0.05310392379760742
6,0.06402993202209473
7,0.07463192939758301
8,0.08545064926147461
9,0.09641480445861816
10,0.10734343528747559
11,0.11825919151306152
12,0.12926244735717773
13,0.14020705223083496
14,0.15075421333312988
15,0.16140055656433105
16,0.1718912124633789
17,0.1822681427001953
18,0.19268393516540527
19,0.20309948921203613
20,0.2136859893798828
21,0.2245924472808838
22,0.2354269027709961
23,0.2465500831604004
24,0.257612943649292
25,0.26841020584106445
26,0.2794504165649414
27,0.2900984287261963
28,0.30115532875061035
29,0.31218957901000977
30,0.3231818675994873
31,0.3343183994293213
32,0.345625638961792
33,0.3562276363372803
34,0.3674623966217041
35,0.3783600330352783
36,0.3893742561340332
37,0.40026211738586426
38,0.41129636764526367
39,0.42240285873413086
40,0.43348002433776855
41,0.44437313079833984
42,0.4553103446960449
43,0.4663233757019043
44,0.47707414627075195
45,0.48815369606018066
46,0.498913049697876
47,0.5101461410522461
48,0.5208892822265625
49,0.5315473079681396
50,0.5429067611694336
51,0.5538046360015869
52,0.5647628307342529
53,0.5757777690887451
54,0.5865142345428467
55,0.5974981784820557
56,0.6085913181304932
57,0.6193385124206543
58,0.6301813125610352
59,0.6408014297485352
60,0.651221513748169
61,0.6618258953094482
62,0.6725277900695801
63,0.6829347610473633
64,0.6935563087463379
65,0.7045660018920898
66,0.7157702445983887
67,0.7269623279571533
68,0.7378833293914795
69,0.7488358020782471
70,0.7593100070953369
71,0.7698767185211182
72,0.7806432247161865
73,0.7911462783813477
74,0.8020913600921631
75,0.8129067420959473
76,0.8236405849456787
77,0.8344082832336426
78,0.8452765941619873
79,0.8561859130859375
80,0.866832971572876
81,0.8774964809417725
82,0.8878862857818604
83,0.8984477519989014
84,0.909233808517456
85,0.9198024272918701
86,0.9306907653808594
87,0.9415733814239502
88,0.95233154296875
89,0.9629251956939697
90,0.9736220836639404
91,0.9840834140777588
92,0.9946978092193604
93,1.0051062107086182
94,1.016021490097046
95,1.026700496673584
96,1.0372800827026367
97,1.0477886199951172
98,1.0585837364196777
99,1.0693886280059814
100,1.0800302028656006
101,1.090778112411499
102,1.1017906665802002
103,1.1127245426177979
104,1.1234877109527588
105,1.134700059890747
106,1.1458756923675537
107,1.1563360691070557
108,1.1671099662780762
109,1.1779353618621826
110,1.188765525817871
111,1.2000529766082764
112,1.2107596397399902
113,1.2214710712432861
114,1.2318572998046875
115,1.2426245212554932
116,1.2536439895629883
117,1.2642722129821777
118,1.2747752666473389
119,1.2856559753417969
120,1.2966275215148926
121,1.3073241710662842
122,1.3182213306427002
123,1.3286716938018799
124,1.339522123336792
125,1.3501200675964355
126,1.3609280586242676
127,1.3720462322235107
128,1.3827521800994873
129,1.3936553001403809
130,1.4040091037750244
131,1.414212703704834
132,1.425112247467041
133,1.436100959777832
134,1.446711540222168
135,1.4572455883026123
136,1.467829942703247
137,1.4787003993988037
138,1.4895977973937988
139,1.5005035400390625
140,1.5114357471466064
141,1.5227587223052979
142,1.533398151397705
143,1.5442798137664795
144,1.5550353527069092
145,1.5658760070800781
146,1.5768046379089355
147,1.5877845287322998
148,1.5984981060028076
149,1.6094260215759277
150,1.6198444366455078
151,1.6306920051574707
152,1.6412489414215088
153,1.6523289680480957
154,1.6631736755371094
155,1.673706293106079
156,1.6847209930419922
157,1.6953094005584717
158,1.706099271774292
159,1.7170729637145996
160,1.7278661727905273
161,1.738774061203003
162,1.7498128414154053
163,1.7606847286224365
164,1.7712781429290771
165,1.7820818424224854
166,1.7924838066101074
167,1.803269624710083
168,1.8141241073608398
169,1.8252229690551758
170,1.8361971378326416
171,1.8471407890319824
172,1.8577344417572021
173,1.8685595989227295
174,1.87939453125
175,1.8901386260986328
176,1.9010915756225586
177,1.9118616580963135
178,1.922830581665039
179,1.933671474456787
180,1.9442012310028076
181,1.9550509452819824
182,1.9660489559173584
183,1.976853609085083
184,1.9878499507904053
185,1.9990301132202148
186,2.0095643997192383
187,2.0200493335723877
188,2.0305798053741455
189,2.041001796722412
190,2.051760673522949
191,2.0626091957092285
192,2.072936773300171
193,2.0833847522735596
194,2.0939128398895264
195,2.104820728302002
196,2.115694999694824
197,2.1259381771087646
198,2.1366665363311768
199,2.1475067138671875
200,2.1582086086273193
201,2.1688826084136963
202,2.17978835105896
203,2.1899967193603516
204,2.2008397579193115
205,2.211716890335083
206,2.2226903438568115
207,2.233398914337158
208,2.2438955307006836
209,2.2542600631713867
210,2.2647621631622314
211,2.2756083011627197
212,2.2865536212921143
213,2.2974436283111572
214,2.3077471256256104
215,2.3183412551879883
216,2.329108238220215
217,2.3395092487335205
218,2.3500077724456787
219,2.360568046569824
220,2.3714993000030518
221,2.3824219703674316
222,2.393237352371216
223,2.4040820598602295
224,2.4148480892181396
225,2.425579071044922
226,2.436262369155884
227,2.446776866912842
228,2.4570212364196777
229,2.4677155017852783
230,2.478301763534546
231,2.4888756275177
232,2.4997081756591797
233,2.5101118087768555
234,2.520606756210327
235,2.531471014022827
236,2.54225754737854
237,2.5528624057769775
238,2.5634825229644775
239,2.5737369060516357
240,2.5843684673309326
241,2.5950241088867188
242,2.6059017181396484
243,2.6164214611053467
244,2.6272685527801514
245,2.6380207538604736
246,2.6487698554992676
247,2.6595044136047363
248,2.6705172061920166
249,2.681471109390259
250,2.6923210620880127
251,2.702613353729248
252,2.7130722999572754
253,2.723517894744873
254,2.734161376953125
255,2.744562864303589
256,2.755070209503174
257,2.765943765640259
258,2.776773691177368
259,2.7875940799713135
260,2.7986202239990234
261,2.8091533184051514
262,2.8202192783355713
263,2.8309783935546875
264,2.8418734073638916
265,2.8526530265808105
266,2.8634912967681885
267,2.8743772506713867
268,2.8851943016052246
269,2.8961143493652344
270,2.9070823192596436
271,2.917945623397827
272,2.928433418273926
273,2.9390804767608643
274,2.950002908706665
275,2.9609155654907227
