,time
0,6.151199340820312e-05
1,0.010913848876953125
2,0.021369457244873047
3,0.03192281723022461
4,0.04270291328430176
5,0.05362725257873535
6,0.06457042694091797
7,0.07539629936218262
8,0.08607244491577148
9,0.09694290161132812
10,0.10770606994628906
11,0.11830782890319824
12,0.12912964820861816
13,0.13965797424316406
14,0.15050387382507324
15,0.16102242469787598
16,0.17199325561523438
17,0.18279457092285156
18,0.19379949569702148
19,0.2048022747039795
20,0.21573615074157715
21,0.22701072692871094
22,0.23824214935302734
23,0.24920129776000977
24,0.2599184513092041
25,0.27080249786376953
26,0.28175806999206543
27,0.29267287254333496
28,0.3036162853240967
29,0.3145632743835449
30,0.3255274295806885
31,0.33658671379089355
32,0.347888708114624
33,0.3592369556427002
34,0.3700249195098877
35,0.3812706470489502
36,0.39200711250305176
37,0.4031219482421875
38,0.4138786792755127
39,0.4249532222747803
40,0.43589353561401367
41,0.44687342643737793
42,0.45781946182250977
43,0.4691336154937744
44,0.4801919460296631
45,0.491077184677124
46,0.5020620822906494
47,0.5130462646484375
48,0.5239932537078857
49,0.5349023342132568
50,0.5458090305328369
51,0.5567381381988525
52,0.5681583881378174
53,0.5790572166442871
54,0.5896751880645752
55,0.6005113124847412
56,0.6111330986022949
57,0.6220383644104004
58,0.6330230236053467
59,0.6436517238616943
60,0.6541838645935059
61,0.6644890308380127
62,0.6749508380889893
63,0.6855711936950684
64,0.6963660717010498
65,0.706873893737793
66,0.7170825004577637
67,0.7273101806640625
68,0.7382087707519531
69,0.7494525909423828
70,0.7597954273223877
71,0.770561933517456
72,0.7812790870666504
73,0.7921807765960693
74,0.803377628326416
75,0.8140742778778076
76,0.8248903751373291
77,0.8359167575836182
78,0.846343994140625
79,0.857602596282959
80,0.8683490753173828
81,0.8795998096466064
82,0.8906080722808838
83,0.9014060497283936
84,0.9119007587432861
85,0.9228553771972656
86,0.9336743354797363
87,0.9444200992584229
88,0.955214262008667
89,0.9659132957458496
90,0.9762599468231201
91,0.9868700504302979
92,0.9977200031280518
93,1.0087697505950928
94,1.0200750827789307
95,1.030951738357544
96,1.0422108173370361
97,1.0528082847595215
98,1.0633158683776855
99,1.0742301940917969
100,1.0853471755981445
101,1.096189260482788
102,1.1073276996612549
103,1.1178584098815918
104,1.1288163661956787
105,1.139707326889038
106,1.1506202220916748
107,1.161301612854004
108,1.1719236373901367
109,1.1823625564575195
110,1.1935055255889893
111,1.2044150829315186
112,1.2149887084960938
113,1.225445032119751
114,1.2359004020690918
115,1.2463338375091553
116,1.2571547031402588
117,1.2680635452270508
118,1.278944969177246
119,1.289858102798462
120,1.3002309799194336
121,1.3107197284698486
122,1.3216514587402344
123,1.3325817584991455
124,1.342961311340332
125,1.3536193370819092
126,1.3639512062072754
127,1.3742969036102295
128,1.3848910331726074
129,1.3953802585601807
130,1.4063479900360107
131,1.4165260791778564
132,1.4269623756408691
133,1.4376411437988281
134,1.4485278129577637
135,1.4591925144195557
136,1.4698841571807861
137,1.4811205863952637
138,1.4916374683380127
139,1.5022640228271484
140,1.5132489204406738
141,1.5241703987121582
142,1.5346717834472656
143,1.5453612804412842
144,1.5563111305236816
145,1.5673646926879883
146,1.5779170989990234
147,1.5886399745941162
148,1.5996167659759521
149,1.6101467609405518
150,1.6210215091705322
151,1.6319406032562256
152,1.6422553062438965
153,1.6532721519470215
154,1.6640303134918213
155,1.675102949142456
156,1.6860523223876953
157,1.6967203617095947
158,1.7070674896240234
159,1.718001365661621
160,1.7290003299713135
161,1.7395551204681396
162,1.7530295848846436
163,1.7637736797332764
164,1.774193525314331
165,1.7851150035858154
166,1.7959809303283691
167,1.80682373046875
168,1.817807674407959
169,1.828376054763794
170,1.8390307426452637
171,1.8496363162994385
172,1.8601939678192139
173,1.8712365627288818
174,1.8822708129882812
175,1.8936185836791992
176,1.9044835567474365
177,1.9161908626556396
178,1.9267802238464355
179,1.9375369548797607
180,1.9480242729187012
181,1.9583630561828613
182,1.9688336849212646
183,1.9792697429656982
184,1.989638090133667
185,2.0001957416534424
186,2.011087417602539
187,2.0213842391967773
188,2.0318946838378906
189,2.0422840118408203
190,2.0528745651245117
191,2.063570261001587
192,2.0741779804229736
193,2.084926128387451
194,2.095522403717041
195,2.106961965560913
196,2.117337703704834
197,2.12786602973938
198,2.1389126777648926
199,2.1493685245513916
200,2.1602046489715576
201,2.171243667602539
202,2.181516408920288
203,2.1919257640838623
204,2.2030274868011475
205,2.2135751247406006
206,2.224437952041626
207,2.2354371547698975
208,2.246270179748535
209,2.257110834121704
210,2.267564296722412
211,2.2783594131469727
212,2.2894749641418457
213,2.300137519836426
214,2.3107614517211914
215,2.321981906890869
216,2.3329827785491943
217,2.3435792922973633
218,2.354165554046631
219,2.3650190830230713
220,2.375734329223633
221,2.3866453170776367
222,2.397325038909912
223,2.408252716064453
224,2.4192802906036377
225,2.429847478866577
226,2.4403886795043945
227,2.4513885974884033
228,2.462167978286743
229,2.4732160568237305
230,2.4835007190704346
231,2.494210720062256
232,2.505178689956665
233,2.5159761905670166
234,2.5263779163360596
235,2.5369906425476074
236,2.547670602798462
237,2.5582170486450195
238,2.5691945552825928
239,2.5802149772644043
240,2.590935707092285
241,2.601484537124634
242,2.6120736598968506
243,2.6233813762664795
244,2.6341745853424072
245,2.644977331161499
246,2.655815601348877
247,2.6667966842651367
248,2.677555561065674
249,2.6887686252593994
250,2.699312210083008
251,2.7098002433776855
252,2.7203664779663086
253,2.7311718463897705
254,2.7420144081115723
255,2.752944231033325
256,2.7635369300842285
257,2.7747881412506104
258,2.7853424549102783
259,2.7963345050811768
260,2.807244062423706
261,2.818216562271118
262,2.82887601852417
263,2.839388370513916
264,2.85041880607605
265,2.8610947132110596
266,2.871695041656494
267,2.8828675746917725
268,2.893505573272705
269,2.9040932655334473
270,2.9151575565338135
271,2.9256365299224854
272,2.936631917953491
273,2.9473767280578613
274,2.9583351612091064
275,2.9688966274261475
276,2.979552984237671
277,2.9903581142425537
278,3.0010910034179688
279,3.01226544380188
280,3.02313232421875
281,3.0340535640716553
282,3.0450644493103027
283,3.0561234951019287
284,3.0672576427459717
285,3.078160285949707
286,3.0892152786254883
287,3.099987506866455
288,3.110661506652832
289,3.121636152267456
290,3.132619857788086
291,3.143144130706787
292,3.1540000438690186
293,3.1649224758148193
294,3.175612449645996
295,3.1862096786499023
296,3.196711301803589
297,3.2069497108459473
298,3.2173666954040527
299,3.227917432785034
300,3.2388415336608887
301,3.249629497528076
302,3.260018825531006
303,3.2708091735839844
304,3.281451940536499
305,3.292128324508667
306,3.303149938583374
307,3.3142318725585938
308,3.32511830329895
309,3.3354766368865967
310,3.3460500240325928
311,3.3570120334625244
312,3.368049144744873
313,3.3788623809814453
314,3.390180826187134
315,3.4013400077819824
316,3.4117820262908936
317,3.422452449798584
318,3.4334096908569336
319,3.4440343379974365
320,3.4549107551574707
321,3.4654972553253174
322,3.4759204387664795
323,3.4863686561584473
324,3.4970502853393555
325,3.507901430130005
326,3.518125057220459
327,3.528815746307373
328,3.539172649383545
329,3.549940586090088
330,3.560401201248169
331,3.57094669342041
332,3.5814361572265625
333,3.5920445919036865
334,3.6030280590057373
335,3.613887310028076
336,3.6247260570526123
337,3.6355884075164795
338,3.6462748050689697
339,3.656917095184326
340,3.667841672897339
341,3.678899049758911
342,3.6894478797912598
343,3.6999526023864746
344,3.7103517055511475
345,3.721182346343994
346,3.731837511062622
347,3.742448329925537
348,3.753410816192627
349,3.76401686668396
350,3.775601863861084
351,3.7863171100616455
352,3.79714035987854
353,3.8079288005828857
354,3.8182716369628906
355,3.8287205696105957
356,3.839510917663574
357,3.85026478767395
