,time
0,0.00020575523376464844
1,0.011207103729248047
2,0.022249698638916016
3,0.03363180160522461
4,0.04447484016418457
5,0.05563163757324219
6,0.06624007225036621
7,0.07731986045837402
8,0.08823108673095703
9,0.0990908145904541
10,0.11027765274047852
11,0.12086248397827148
12,0.1321277618408203
13,0.14318156242370605
14,0.15413308143615723
15,0.16540288925170898
16,0.17627644538879395
17,0.18719983100891113
18,0.1981668472290039
19,0.20887160301208496
20,0.22026443481445312
21,0.23140478134155273
22,0.24231171607971191
23,0.25341296195983887
24,0.2642683982849121
25,0.2751963138580322
26,0.2861759662628174
27,0.2972991466522217
28,0.3085293769836426
29,0.3193225860595703
30,0.3303947448730469
31,0.34137892723083496
32,0.3522679805755615
33,0.36316609382629395
34,0.374126672744751
35,0.3849818706512451
36,0.3959627151489258
37,0.4070699214935303
38,0.4185624122619629
39,0.429781436920166
40,0.4407649040222168
41,0.451737642288208
42,0.46261024475097656
43,0.47371721267700195
44,0.48482465744018555
45,0.495898962020874
46,0.5067813396453857
47,0.5177099704742432
48,0.5287079811096191
49,0.5399961471557617
50,0.5510025024414062
51,0.5620496273040771
52,0.5732767581939697
53,0.5843226909637451
54,0.5952181816101074
55,0.6061851978302002
56,0.6170201301574707
57,0.6278643608093262
58,0.638817310333252
59,0.6498579978942871
60,0.6609947681427002
61,0.6722626686096191
62,0.6829581260681152
63,0.6938145160675049
64,0.7048695087432861
65,0.7156839370727539
66,0.7270290851593018
67,0.738297700881958
68,0.7491590976715088
69,0.7604982852935791
70,0.7714166641235352
71,0.7823801040649414
72,0.7929525375366211
73,0.803269624710083
74,0.813664436340332
75,0.8246254920959473
76,0.8354232311248779
77,0.8459880352020264
78,0.8565998077392578
79,0.8680074214935303
80,0.878821611404419
81,0.8900892734527588
82,0.9006919860839844
83,0.9114949703216553
84,0.9225094318389893
85,0.93318772315979
86,0.9447579383850098
87,0.9551918506622314
88,0.9659099578857422
89,0.9766454696655273
90,0.9874145984649658
91,0.9979715347290039
92,1.009303092956543
93,1.0195579528808594
94,1.030139446258545
95,1.0407390594482422
96,1.0512948036193848
97,1.062464714050293
98,1.0739383697509766
99,1.08548903465271
100,1.0963644981384277
101,1.107361078262329
102,1.118093490600586
103,1.1290225982666016
104,1.1399037837982178
105,1.1508643627166748
106,1.1617469787597656
107,1.1724517345428467
108,1.1828789710998535
109,1.1936228275299072
110,1.2039110660552979
111,1.214228630065918
112,1.2247207164764404
113,1.2353441715240479
114,1.2460339069366455
115,1.2564547061920166
116,1.267334222793579
117,1.2782983779907227
118,1.288719892501831
119,1.2992584705352783
120,1.3097777366638184
121,1.3203949928283691
122,1.331148386001587
123,1.341827154159546
124,1.3524925708770752
125,1.3630802631378174
126,1.374274492263794
127,1.3853139877319336
128,1.3963541984558105
129,1.407369613647461
130,1.4190006256103516
131,1.4299581050872803
132,1.440566062927246
133,1.4515676498413086
134,1.4624032974243164
135,1.472841501235962
136,1.4833567142486572
137,1.4938313961029053
138,1.5047945976257324
139,1.5155744552612305
140,1.5268795490264893
141,1.5373754501342773
142,1.5481576919555664
143,1.5586059093475342
144,1.5692970752716064
145,1.5795254707336426
146,1.5900003910064697
147,1.600963830947876
148,1.6116905212402344
149,1.6222450733184814
150,1.6332955360412598
151,1.6442370414733887
152,1.6548328399658203
153,1.6654133796691895
154,1.6756575107574463
155,1.6871824264526367
156,1.6980137825012207
157,1.7084801197052002
158,1.7194290161132812
159,1.7299408912658691
160,1.7408156394958496
161,1.7516560554504395
162,1.7625136375427246
163,1.7734735012054443
164,1.7840545177459717
165,1.7947895526885986
166,1.8053209781646729
167,1.8156981468200684
168,1.8264951705932617
169,1.8375954627990723
170,1.8484742641448975
171,1.8593497276306152
172,1.8702826499938965
173,1.8806710243225098
174,1.8917558193206787
175,1.9028162956237793
176,1.9137589931488037
177,1.92488431930542
178,1.9357936382293701
179,1.9465901851654053
180,1.95731782913208
181,1.9680094718933105
182,1.9792373180389404
183,1.9899463653564453
184,2.000772476196289
185,2.0116126537323
186,2.022386312484741
187,2.033031463623047
188,2.04461932182312
189,2.05491042137146
190,2.0652177333831787
191,2.0758163928985596
192,2.0866026878356934
193,2.0970184803009033
194,2.1074938774108887
195,2.1180167198181152
196,2.1291189193725586
197,2.1396939754486084
198,2.1500329971313477
199,2.160613775253296
200,2.171513557434082
201,2.182253360748291
202,2.1933228969573975
203,2.2045786380767822
204,2.215359687805176
205,2.2260687351226807
206,2.236953020095825
207,2.2477872371673584
208,2.258633852005005
209,2.2695534229278564
210,2.280442476272583
211,2.291388750076294
212,2.3022921085357666
213,2.312978506088257
214,2.3232474327087402
215,2.3338236808776855
216,2.3447508811950684
217,2.355290412902832
218,2.3658320903778076
219,2.376305341720581
220,2.386730432510376
221,2.3971333503723145
222,2.407695770263672
223,2.4185550212860107
224,2.4291234016418457
225,2.440065622329712
226,2.45031476020813
227,2.461055040359497
228,2.471517324447632
229,2.4822490215301514
230,2.492856979370117
231,2.5034255981445312
232,2.5136544704437256
233,2.524477005004883
234,2.534942150115967
235,2.5462183952331543
236,2.55706524848938
237,2.56766676902771
238,2.578779935836792
239,2.589586019515991
240,2.600259304046631
241,2.6106603145599365
242,2.6214325428009033
243,2.6319918632507324
244,2.6426172256469727
245,2.6535820960998535
246,2.664360761642456
247,2.675130844116211
248,2.685612678527832
249,2.695826530456543
250,2.706392526626587
251,2.7168169021606445
252,2.7275655269622803
253,2.7382848262786865
254,2.7488222122192383
255,2.7600197792053223
256,2.7706403732299805
257,2.7813472747802734
258,2.7919504642486572
259,2.803685188293457
260,2.8142740726470947
261,2.825418472290039
262,2.836003065109253
263,2.846865653991699
264,2.857442617416382
265,2.8684473037719727
266,2.879467248916626
267,2.890197515487671
268,2.9013469219207764
269,2.9116177558898926
270,2.9222772121429443
271,2.9328536987304688
272,2.9432597160339355
273,2.953752279281616
274,2.964130163192749
275,2.9746620655059814
276,2.9853479862213135
277,2.995551824569702
278,3.00580096244812
279,3.0163474082946777
280,3.0270142555236816
281,3.0374326705932617
282,3.0478920936584473
283,3.058490514755249
284,3.0691592693328857
285,3.079796552658081
286,3.0904836654663086
287,3.1009018421173096
288,3.1116106510162354
289,3.1219961643218994
290,3.1326489448547363
291,3.143251419067383
292,3.1540579795837402
293,3.1644034385681152
294,3.1750857830047607
295,3.1860415935516357
296,3.196445941925049
297,3.2074201107025146
298,3.21822452545166
299,3.229008197784424
300,3.2394566535949707
301,3.2497689723968506
302,3.260441303253174
303,3.2707791328430176
304,3.2810168266296387
305,3.29156756401062
306,3.301854133605957
307,3.312586784362793
308,3.32344651222229
309,3.3342554569244385
310,3.3446316719055176
311,3.3555071353912354
312,3.3660595417022705
313,3.376868486404419
314,3.3872854709625244
315,3.3975915908813477
316,3.4083147048950195
317,3.4191653728485107
318,3.429579496383667
319,3.439985513687134
320,3.4512271881103516
321,3.4621009826660156
322,3.4730424880981445
323,3.483848810195923
324,3.494445562362671
325,3.504650354385376
326,3.5152649879455566
327,3.525761365890503
328,3.5361857414245605
329,3.546894073486328
330,3.5576512813568115
331,3.568847894668579
332,3.579209089279175
333,3.5898239612579346
334,3.6007227897644043
335,3.6117916107177734
336,3.622411012649536
337,3.632833480834961
338,3.643183469772339
339,3.6538450717926025
340,3.6650428771972656
341,3.675729751586914
342,3.686338424682617
343,3.6967897415161133
344,3.707336187362671
345,3.718100070953369
346,3.728830099105835
347,3.739170789718628
348,3.7502448558807373
349,3.761465549468994
350,3.7718617916107178
351,3.7827675342559814
352,3.7932543754577637
353,3.8040084838867188
354,3.814545154571533
355,3.8251407146453857
356,3.83562970161438
357,3.8461220264434814
358,3.8567402362823486
359,3.867427349090576
360,3.878105878829956
361,3.888880491256714
362,3.8993771076202393
363,3.9098565578460693
364,3.920766830444336
365,3.931347608566284
366,3.9423725605010986
367,3.9525997638702393
368,3.9633524417877197
369,3.9739232063293457
370,3.984891176223755
371,3.9955687522888184
372,4.0061280727386475
373,4.01651668548584
374,4.027120590209961
375,4.037622451782227
376,4.048135280609131
377,4.058577299118042
378,4.069108963012695
379,4.0795886516571045
380,4.090383052825928
381,4.100920915603638
382,4.112075328826904
383,4.123287916183472
384,4.134047269821167
385,4.1444690227508545
386,4.155358791351318
387,4.166136026382446
388,4.176711797714233
389,4.187073469161987
390,4.197676181793213
391,4.2082061767578125
392,4.219350814819336
393,4.2304089069366455
394,4.24116849899292
395,4.252204179763794
396,4.263097286224365
397,4.273645639419556
398,4.284185886383057
399,4.295395851135254
400,4.305936336517334
401,4.316401481628418
402,4.3274383544921875
403,4.339006662368774
404,4.3495049476623535
405,4.3603527545928955
406,4.370940685272217
407,4.381893157958984
408,4.392699718475342
409,4.403343200683594
410,4.414121627807617
411,4.425206661224365
412,4.436401605606079
413,4.446890830993652
414,4.457778215408325
415,4.468586683273315
416,4.479132890701294
417,4.490038871765137
418,4.501020669937134
419,4.511900424957275
420,4.5228166580200195
421,4.533766984939575
422,4.544438123703003
423,4.555065870285034
424,4.56560492515564
425,4.576524496078491
426,4.587024927139282
427,4.597458362579346
428,4.608373403549194
429,4.619309425354004
430,4.630117654800415
431,4.6404664516448975
432,4.6507697105407715
433,4.661226749420166
434,4.67166543006897
435,4.682294607162476
436,4.693117141723633
437,4.703366279602051
438,4.713987112045288
439,4.724993467330933
440,4.736517667770386
441,4.7473320960998535
442,4.758241176605225
443,4.768948554992676
444,4.779582500457764
445,4.790477275848389
446,4.801333904266357
447,4.812565088272095
448,4.823455810546875
449,4.834092378616333
450,4.845238208770752
451,4.855571269989014
452,4.865900993347168
453,4.876609802246094
454,4.887342691421509
455,4.898135662078857
456,4.908932685852051
457,4.919540882110596
458,4.930060148239136
459,4.9411797523498535
460,4.951695442199707
461,4.962453365325928
462,4.972921371459961
463,4.983438491821289
464,4.994062900543213
465,5.004327774047852
466,5.014949083328247
467,5.025234699249268
468,5.035587549209595
469,5.046119928359985
470,5.057147741317749
471,5.067788124084473
472,5.078478097915649
473,5.08931303024292
474,5.099790573120117
475,5.110419750213623
476,5.121335029602051
477,5.1320483684539795
478,5.143577575683594
479,5.1539626121521
480,5.164589166641235
481,5.175195217132568
482,5.185819387435913
483,5.196625232696533
484,5.2075135707855225
485,5.218198537826538
486,5.228940725326538
487,5.2395594120025635
488,5.250168561935425
489,5.261169910430908
490,5.271510362625122
491,5.282301187515259
492,5.2929768562316895
493,5.303477764129639
494,5.314148902893066
495,5.32511568069458
496,5.335893630981445
497,5.346293210983276
498,5.357165098190308
499,5.367805242538452
500,5.378522634506226
501,5.389150142669678
502,5.400061368942261
503,5.410761594772339
504,5.421601295471191
505,5.432779550552368
506,5.443588495254517
507,5.454152345657349
508,5.465048789978027
509,5.476049900054932
510,5.486801862716675
511,5.497475862503052
512,5.508240222930908
513,5.518893718719482
514,5.529858827590942
515,5.540829420089722
