,time
0,0.00015020370483398438
1,0.010946989059448242
2,0.02154088020324707
3,0.03225255012512207
4,0.04275393486022949
5,0.05308818817138672
6,0.06371521949768066
7,0.07480692863464355
8,0.0855720043182373
9,0.09616422653198242
10,0.1070096492767334
11,0.1175527572631836
12,0.12845849990844727
13,0.13942241668701172
14,0.15016841888427734
15,0.16082477569580078
16,0.17169642448425293
17,0.18323063850402832
18,0.19405889511108398
19,0.20492887496948242
20,0.21572208404541016
21,0.22676753997802734
22,0.23780274391174316
23,0.24860930442810059
24,0.2596092224121094
25,0.2702014446258545
26,0.2811305522918701
27,0.29213881492614746
28,0.3026747703552246
29,0.3139383792877197
30,0.3255174160003662
31,0.33675122261047363
32,0.3475341796875
33,0.3586099147796631
34,0.36960601806640625
35,0.3804819583892822
36,0.39138126373291016
37,0.40297436714172363
38,0.4141862392425537
39,0.42508816719055176
40,0.4357748031616211
41,0.4467189311981201
42,0.4578378200531006
43,0.4687068462371826
44,0.4796335697174072
45,0.4903535842895508
46,0.5007796287536621
47,0.511676549911499
48,0.5225327014923096
49,0.532811164855957
50,0.5431861877441406
51,0.5537681579589844
52,0.5642821788787842
53,0.5749144554138184
54,0.5854125022888184
55,0.5958516597747803
56,0.6064772605895996
57,0.6173994541168213
58,0.6278417110443115
59,0.6381652355194092
60,0.6486155986785889
61,0.6589255332946777
62,0.6693382263183594
63,0.6800963878631592
64,0.6909878253936768
65,0.701819896697998
66,0.712801456451416
67,0.7234630584716797
68,0.7341203689575195
69,0.7445976734161377
70,0.7554764747619629
71,0.7660713195800781
72,0.7768092155456543
73,0.7878432273864746
74,0.7986373901367188
75,0.8097717761993408
76,0.8207731246948242
77,0.8313281536102295
78,0.8422181606292725
79,0.8526561260223389
80,0.8634440898895264
81,0.8740665912628174
82,0.8848145008087158
83,0.8954591751098633
84,0.9063642024993896
85,0.91703200340271
86,0.9276518821716309
87,0.9382073879241943
88,0.9490220546722412
89,0.9597315788269043
90,0.9704792499542236
91,0.9820005893707275
92,0.9927728176116943
93,1.003666877746582
94,1.0150094032287598
95,1.0262565612792969
96,1.037299633026123
97,1.0476329326629639
98,1.0583043098449707
99,1.0689301490783691
100,1.0791120529174805
101,1.0893118381500244
102,1.0996649265289307
103,1.110337734222412
104,1.1210050582885742
105,1.1314287185668945
106,1.1421289443969727
107,1.1524338722229004
108,1.1631546020507812
109,1.1737439632415771
110,1.1840119361877441
111,1.1947031021118164
112,1.2055816650390625
113,1.2158339023590088
114,1.2264893054962158
115,1.2367446422576904
116,1.2471489906311035
117,1.2577869892120361
118,1.2680702209472656
119,1.2784762382507324
120,1.2889559268951416
121,1.3002963066101074
122,1.311338186264038
123,1.3219995498657227
124,1.3324460983276367
125,1.3428881168365479
126,1.3530502319335938
127,1.3633363246917725
128,1.3740229606628418
129,1.3845500946044922
130,1.3953332901000977
131,1.4060990810394287
132,1.4166052341461182
133,1.4270298480987549
134,1.4379024505615234
135,1.4485976696014404
136,1.4596993923187256
137,1.4704108238220215
138,1.4810340404510498
139,1.4913408756256104
140,1.5017247200012207
141,1.5125913619995117
142,1.5234813690185547
143,1.5337409973144531
144,1.5441958904266357
145,1.5549404621124268
146,1.5652880668640137
147,1.5757262706756592
148,1.5866107940673828
149,1.5972681045532227
150,1.6084926128387451
151,1.6191668510437012
152,1.629356861114502
153,1.6399352550506592
154,1.6506397724151611
155,1.6615760326385498
156,1.6723487377166748
157,1.6827852725982666
158,1.6931121349334717
159,1.7035181522369385
160,1.7145984172821045
161,1.7250962257385254
162,1.7358624935150146
163,1.7465288639068604
164,1.7571163177490234
165,1.7678420543670654
166,1.778594970703125
167,1.7891294956207275
168,1.799802541732788
169,1.81050705909729
170,1.821227788925171
171,1.8315191268920898
172,1.841813564300537
173,1.852752685546875
174,1.8642833232879639
175,1.8749072551727295
176,1.8853306770324707
177,1.8962528705596924
178,1.9071788787841797
179,1.9175434112548828
180,1.9282634258270264
181,1.938924789428711
182,1.9499475955963135
183,1.9607677459716797
184,1.9721198081970215
185,1.9829130172729492
186,1.9933111667633057
187,2.0038535594940186
188,2.014991283416748
189,2.0258588790893555
190,2.0364272594451904
191,2.047001600265503
192,2.0574891567230225
193,2.068368673324585
194,2.0790579319000244
195,2.089564800262451
196,2.0999019145965576
197,2.1106390953063965
198,2.1213719844818115
199,2.131861686706543
200,2.14227032661438
201,2.152867317199707
202,2.1646718978881836
203,2.174936532974243
204,2.1857545375823975
205,2.196606397628784
206,2.207697868347168
207,2.218315839767456
208,2.2290854454040527
209,2.239729166030884
210,2.250436782836914
211,2.2609357833862305
212,2.271709442138672
213,2.282198190689087
214,2.2933425903320312
215,2.304619312286377
216,2.315645217895508
217,2.3263630867004395
218,2.3368561267852783
219,2.347985029220581
220,2.3588638305664062
221,2.3694632053375244
222,2.380082607269287
223,2.391335964202881
224,2.4019289016723633
225,2.4124808311462402
226,2.42372727394104
227,2.434145212173462
228,2.4450457096099854
229,2.4556663036346436
230,2.4663140773773193
231,2.477238893508911
232,2.4878921508789062
233,2.498730421066284
234,2.509622812271118
235,2.520341157913208
236,2.530773878097534
237,2.5413765907287598
238,2.552259922027588
239,2.562495708465576
240,2.573122978210449
241,2.5835916996002197
242,2.5944480895996094
243,2.604757070541382
244,2.6151061058044434
245,2.6256654262542725
246,2.6364495754241943
247,2.6474897861480713
248,2.658036947250366
249,2.6689388751983643
250,2.6798195838928223
251,2.6910600662231445
252,2.701657772064209
253,2.712409496307373
254,2.7230727672576904
255,2.733442783355713
256,2.7444701194763184
257,2.7554590702056885
258,2.765986442565918
259,2.777132987976074
260,2.7878105640411377
261,2.798645496368408
262,2.809340476989746
263,2.8199572563171387
264,2.8307178020477295
265,2.8415277004241943
266,2.852332353591919
267,2.863467216491699
268,2.874626398086548
269,2.885223388671875
270,2.895738124847412
271,2.9064416885375977
272,2.9170100688934326
273,2.9276223182678223
274,2.9387285709381104
275,2.9493510723114014
276,2.9604110717773438
277,2.9714629650115967
278,2.982032537460327
279,2.993242025375366
280,3.0042691230773926
281,3.014948606491089
282,3.0255866050720215
283,3.036292314529419
284,3.046823263168335
285,3.0577731132507324
286,3.069012403488159
287,3.079439401626587
288,3.090480089187622
289,3.1008992195129395
290,3.1121444702148438
291,3.1231188774108887
292,3.133570909500122
293,3.144468069076538
294,3.15531325340271
295,3.1660468578338623
296,3.1772162914276123
297,3.1882076263427734
298,3.1986281871795654
299,3.2091963291168213
300,3.219921827316284
301,3.230785846710205
302,3.241661310195923
303,3.2527594566345215
304,3.2635719776153564
305,3.274637222290039
306,3.285435676574707
307,3.296316146850586
308,3.307051658630371
309,3.3180391788482666
310,3.328707456588745
311,3.339642286300659
312,3.3507373332977295
313,3.361659049987793
314,3.372504711151123
315,3.3831419944763184
316,3.393733501434326
317,3.4050114154815674
318,3.415776252746582
319,3.4264426231384277
320,3.4371776580810547
321,3.448158025741577
322,3.4588394165039062
323,3.4696967601776123
324,3.481112003326416
325,3.4923813343048096
326,3.5031769275665283
327,3.5138723850250244
328,3.5249764919281006
329,3.5355703830718994
330,3.5460708141326904
331,3.556859254837036
332,3.567549228668213
333,3.578580617904663
334,3.589524030685425
335,3.600040912628174
336,3.610584020614624
337,3.6215035915374756
338,3.6328284740448
339,3.6436874866485596
340,3.65419602394104
341,3.6645524501800537
342,3.67512583732605
343,3.685811758041382
344,3.696683883666992
345,3.7071828842163086
346,3.7180376052856445
347,3.728489398956299
348,3.739176034927368
349,3.7501063346862793
350,3.761065721511841
351,3.7717297077178955
352,3.7823612689971924
353,3.7930145263671875
354,3.8036749362945557
355,3.814171075820923
356,3.824845314025879
357,3.836061716079712
358,3.846621036529541
359,3.8577024936676025
360,3.868692636489868
361,3.879099130630493
362,3.8898568153381348
363,3.900533676147461
364,3.9112372398376465
365,3.922172784805298
366,3.9332170486450195
367,3.9440627098083496
368,3.9549612998962402
369,3.9655425548553467
370,3.976315975189209
371,3.9872045516967773
372,3.9986732006073
373,4.009233236312866
374,4.019981622695923
375,4.030930042266846
376,4.04175066947937
377,4.052319526672363
378,4.063187122344971
379,4.073869943618774
380,4.084278583526611
381,4.095024824142456
382,4.105658531188965
383,4.116564512252808
384,4.127265453338623
385,4.138108253479004
386,4.148883581161499
387,4.159707069396973
388,4.170593500137329
389,4.181552410125732
390,4.192199945449829
391,4.2034595012664795
392,4.214354753494263
393,4.22584867477417
394,4.236724138259888
395,4.247523069381714
396,4.258700847625732
397,4.269350290298462
398,4.279970169067383
399,4.291198968887329
400,4.302451848983765
401,4.313436985015869
402,4.324390649795532
403,4.335098028182983
404,4.345947265625
405,4.357092618942261
406,4.367764234542847
407,4.378916263580322
408,4.389594554901123
409,4.400300741195679
410,4.410987854003906
411,4.421830177307129
412,4.432996988296509
413,4.443480968475342
414,4.454073190689087
415,4.464800119400024
416,4.475443363189697
417,4.486227512359619
418,4.496882677078247
419,4.507473468780518
420,4.518155097961426
421,4.5284743309021
422,4.539100408554077
423,4.549578428268433
424,4.560436248779297
425,4.571118593215942
426,4.581718921661377
427,4.592456340789795
428,4.603057861328125
429,4.613734245300293
430,4.624186277389526
431,4.634615182876587
432,4.645035028457642
433,4.655517816543579
434,4.666114807128906
435,4.6771321296691895
436,4.687752723693848
437,4.698225259780884
438,4.708932161331177
439,4.719794988632202
440,4.730499744415283
441,4.741130113601685
442,4.752045392990112
443,4.762957334518433
444,4.7738611698150635
445,4.78474235534668
446,4.795499563217163
447,4.80637264251709
448,4.817275285720825
449,4.828722238540649
450,4.83948826789856
451,4.850482225418091
452,4.8614137172698975
453,4.872496843338013
454,4.8830246925354
455,4.89384913444519
456,4.904447555541992
457,4.915108680725098
458,4.925655126571655
459,4.936228275299072
460,4.947161436080933
461,4.957648992538452
462,4.968493700027466
463,4.979418992996216
464,4.990187168121338
465,5.0008320808410645
466,5.011461496353149
467,5.022151947021484
468,5.032739162445068
469,5.043475389480591
470,5.053895711898804
471,5.064575672149658
472,5.07518744468689
473,5.085720777511597
474,5.09621262550354
475,5.106841564178467
476,5.1176159381866455
477,5.12861442565918
478,5.139093637466431
479,5.149712324142456
480,5.160412788391113
481,5.171348571777344
482,5.182337522506714
483,5.193376541137695
484,5.204711675643921
485,5.215344190597534
486,5.225896120071411
487,5.236331462860107
488,5.2469398975372314
489,5.257852792739868
490,5.268381357192993
491,5.2792205810546875
492,5.290407419204712
493,5.301055431365967
494,5.311459541320801
495,5.321909427642822
496,5.3330078125
497,5.343822240829468
498,5.354612112045288
499,5.3648858070373535
500,5.375586748123169
501,5.386374235153198
502,5.396950960159302
503,5.407730579376221
504,5.418031215667725
505,5.4287848472595215
506,5.4394519329071045
507,5.449939250946045
508,5.460472106933594
509,5.471510648727417
510,5.482088327407837
511,5.492790937423706
512,5.503708124160767
513,5.515380620956421
514,5.526165246963501
515,5.5367958545684814
516,5.547591209411621
517,5.558678865432739
518,5.569610118865967
519,5.580578565597534
520,5.591442584991455
521,5.602129697799683
522,5.6133270263671875
523,5.624292373657227
524,5.635263442993164
525,5.645740032196045
526,5.656222581863403
527,5.666739225387573
528,5.677608013153076
529,5.688472747802734
530,5.699687242507935
531,5.710350751876831
532,5.720862627029419
533,5.731672286987305
534,5.742593050003052
535,5.753144025802612
536,5.763914585113525
537,5.774864912033081
538,5.786033868789673
539,5.7967705726623535
540,5.807715654373169
541,5.818678855895996
542,5.829654932022095
543,5.840504884719849
544,5.851148366928101
545,5.861762762069702
546,5.872756481170654
547,5.883326530456543
548,5.894291400909424
549,5.904934406280518
550,5.915358543395996
551,5.926161289215088
552,5.937068939208984
553,5.947956323623657
554,5.95881724357605
555,5.969871997833252
556,5.980568885803223
557,5.990821838378906
558,6.001095771789551
559,6.0119545459747314
560,6.022786855697632
561,6.033153295516968
562,6.0441648960113525
563,6.054633617401123
564,6.066362380981445
565,6.077552795410156
566,6.088388681411743
567,6.098811864852905
568,6.109717845916748
569,6.120762825012207
570,6.131757497787476
571,6.1427600383758545
572,6.1535632610321045
573,6.164548635482788
574,6.175225496292114
575,6.1859800815582275
576,6.196958065032959
577,6.207597970962524
578,6.218477487564087
579,6.229320287704468
580,6.240355730056763
581,6.25067400932312
582,6.261282682418823
583,6.271989822387695
584,6.282527923583984
585,6.293305158615112
586,6.304532051086426
