,time
0,0.00012540817260742188
1,0.010767936706542969
2,0.02130603790283203
3,0.03213310241699219
4,0.04272818565368652
5,0.053484439849853516
6,0.06424093246459961
7,0.07498931884765625
8,0.08554887771606445
9,0.09648776054382324
10,0.1074068546295166
11,0.11834263801574707
12,0.12925362586975098
13,0.13990163803100586
14,0.1508159637451172
15,0.1617882251739502
16,0.1724107265472412
17,0.18308210372924805
18,0.19363999366760254
19,0.20408153533935547
20,0.2146294116973877
21,0.22582054138183594
22,0.23664498329162598
23,0.24775290489196777
24,0.2583494186401367
25,0.2693624496459961
26,0.2802863121032715
27,0.29123497009277344
28,0.30214619636535645
29,0.31339502334594727
30,0.32418179512023926
31,0.3350179195404053
32,0.34612584114074707
33,0.3571786880493164
34,0.3682215213775635
35,0.3789958953857422
36,0.3901195526123047
37,0.40157103538513184
38,0.41292285919189453
39,0.42360806465148926
40,0.4347844123840332
41,0.4457249641418457
42,0.45656514167785645
43,0.46770429611206055
44,0.4789285659790039
45,0.48958754539489746
46,0.5005457401275635
47,0.5117990970611572
48,0.5229160785675049
49,0.5337686538696289
50,0.5447640419006348
51,0.5557999610900879
52,0.5667886734008789
53,0.577714204788208
54,0.5889277458190918
55,0.5998935699462891
56,0.6110937595367432
57,0.6216917037963867
58,0.6326198577880859
59,0.6435413360595703
60,0.6542553901672363
61,0.6647548675537109
62,0.6750223636627197
63,0.6854348182678223
64,0.6958634853363037
65,0.7071676254272461
66,0.717660665512085
67,0.728323221206665
68,0.738675594329834
69,0.749150276184082
70,0.7600686550140381
71,0.7705247402191162
72,0.781409502029419
73,0.7923142910003662
74,0.8027348518371582
75,0.8137071132659912
76,0.8240790367126465
77,0.834517240524292
78,0.8454258441925049
79,0.8557724952697754
80,0.866645097732544
81,0.8773379325866699
82,0.8879806995391846
83,0.898953914642334
84,0.9096217155456543
85,0.9200592041015625
86,0.9306650161743164
87,0.9409449100494385
88,0.9515516757965088
89,0.9625909328460693
90,0.9730434417724609
91,0.9836680889129639
92,0.9942226409912109
93,1.0051231384277344
94,1.0160338878631592
95,1.0269694328308105
96,1.0378508567810059
97,1.0487537384033203
98,1.0596826076507568
99,1.0703895092010498
100,1.0810010433197021
101,1.0913255214691162
102,1.101639747619629
103,1.112278938293457
104,1.1228182315826416
105,1.13368558883667
106,1.1447255611419678
107,1.1555149555206299
108,1.1662440299987793
109,1.1768977642059326
110,1.1877052783966064
111,1.1987807750701904
