,time
0,8.869171142578125e-05
1,0.010395050048828125
2,0.02104806900024414
3,0.031584739685058594
4,0.04223036766052246
5,0.052983760833740234
6,0.06393194198608398
7,0.0746760368347168
8,0.08536648750305176
9,0.09630203247070312
10,0.10721254348754883
11,0.11813640594482422
12,0.12908458709716797
13,0.14020466804504395
14,0.15092802047729492
15,0.16185665130615234
16,0.1730210781097412
17,0.1835472583770752
18,0.19417905807495117
19,0.20500612258911133
20,0.21557831764221191
21,0.22655320167541504
22,0.23772001266479492
23,0.24852728843688965
24,0.25939083099365234
25,0.2704274654388428
26,0.2811121940612793
27,0.29187965393066406
28,0.3024899959564209
29,0.3131742477416992
30,0.3236110210418701
31,0.3342900276184082
32,0.3449375629425049
33,0.3553755283355713
34,0.3658313751220703
35,0.3761448860168457
36,0.3868556022644043
37,0.3975841999053955
38,0.4079442024230957
39,0.4186556339263916
40,0.4292747974395752
41,0.43991518020629883
42,0.4508547782897949
43,0.46169567108154297
44,0.4724874496459961
45,0.4830770492553711
46,0.4939844608306885
47,0.5044829845428467
48,0.5150320529937744
49,0.525747537612915
50,0.536257266998291
51,0.5469717979431152
52,0.5575559139251709
53,0.5684478282928467
54,0.5790379047393799
55,0.5901491641998291
56,0.6011452674865723
57,0.6122889518737793
58,0.6232466697692871
59,0.6343562602996826
60,0.6460251808166504
61,0.6572248935699463
62,0.6679978370666504
63,0.6786398887634277
64,0.689469575881958
65,0.7004725933074951
66,0.7115120887756348
67,0.7227725982666016
68,0.7334275245666504
69,0.7447078227996826
70,0.7555255889892578
71,0.7664330005645752
72,0.7770683765411377
73,0.7876739501953125
74,0.798638105392456
75,0.8092391490936279
76,0.8200442790985107
77,0.8305838108062744
78,0.8410522937774658
79,0.8518509864807129
80,0.8623614311218262
81,0.8731553554534912
82,0.8841404914855957
83,0.8951728343963623
84,0.9063608646392822
85,0.9168052673339844
86,0.9277961254119873
87,0.9390144348144531
88,0.949988842010498
89,0.9603614807128906
90,0.9711511135101318
91,0.9820218086242676
92,0.9924077987670898
93,1.0030906200408936
94,1.0134692192077637
95,1.0242578983306885
96,1.0348491668701172
97,1.0455372333526611
98,1.0561180114746094
99,1.0664188861846924
100,1.0770914554595947
101,1.0877625942230225
102,1.0982592105865479
103,1.1088685989379883
104,1.1192865371704102
105,1.1296472549438477
106,1.1403677463531494
107,1.1508870124816895
108,1.1617283821105957
109,1.1722323894500732
110,1.1829652786254883
111,1.1950109004974365
112,1.206167221069336
113,1.217078685760498
114,1.2276592254638672
115,1.238204002380371
116,1.2486658096313477
117,1.2595515251159668
118,1.2711164951324463
119,1.2821590900421143
120,1.292470932006836
121,1.3032429218292236
122,1.31380295753479
123,1.3243191242218018
124,1.3350954055786133
125,1.3460288047790527
126,1.356804370880127
127,1.3677165508270264
128,1.3783748149871826
129,1.388709545135498
130,1.3990509510040283
131,1.4096436500549316
132,1.4205009937286377
133,1.4310922622680664
134,1.4415442943572998
135,1.4520771503448486
136,1.4625139236450195
137,1.4730517864227295
138,1.4839906692504883
139,1.4947192668914795
140,1.505303144454956
141,1.5160036087036133
142,1.5266947746276855
143,1.5375401973724365
144,1.5482664108276367
145,1.5586507320404053
146,1.5693001747131348
147,1.5800087451934814
148,1.5903942584991455
149,1.6011338233947754
150,1.6118419170379639
151,1.6224372386932373
152,1.633035659790039
153,1.6440637111663818
154,1.6548774242401123
155,1.6657896041870117
156,1.6767573356628418
157,1.6873717308044434
158,1.6977593898773193
159,1.707981824874878
160,1.7187747955322266
161,1.7294647693634033
162,1.7400200366973877
163,1.7506036758422852
164,1.7614238262176514
165,1.771937608718872
166,1.7826051712036133
167,1.793163537979126
168,1.8035376071929932
169,1.8137929439544678
170,1.8242952823638916
171,1.834991693496704
172,1.8458802700042725
173,1.8570311069488525
174,1.8675930500030518
175,1.8781623840332031
176,1.8889846801757812
177,1.900390625
178,1.911067008972168
179,1.9219920635223389
180,1.9327824115753174
181,1.9438960552215576
182,1.9547929763793945
183,1.96559739112854
184,1.976266860961914
185,1.9866206645965576
186,1.9975306987762451
187,2.007969379425049
188,2.0187008380889893
189,2.0295941829681396
190,2.0406925678253174
191,2.051130771636963
192,2.0618581771850586
193,2.072920560836792
194,2.0835533142089844
195,2.094172716140747
